Date,Consumption [kW],ECB 2301 150A [kW],ECB 2201 150A [kW],EBC 2401 150A [kW]
2025-04-03 07:50:00,0,"9,805","16,824","9,37"
2025-04-03 07:45:00,0,"10,895","20,718","8,723"
2025-04-03 07:40:00,0,"10,345","14,562","8,824"
2025-04-03 07:35:00,0,"10,873","19,786","9,01"
2025-04-03 07:30:00,0,"13,561","19,416","9,421"
2025-04-03 07:25:00,0,"13,963","15,344","9,317"
2025-04-03 07:20:00,0,"12,56","21,816","9,364"
2025-04-03 07:15:00,0,"13,391","17,112","9,416"
2025-04-03 07:10:00,0,"12,655","17,467","8,994"
2025-04-03 07:05:00,0,"13,314","21,048","8,684"
2025-04-03 07:00:00,0,"12,782","15,774","9,07"
2025-04-03 06:55:00,0,"12,953","20,162","8,742"
2025-04-03 06:50:00,0,"10,196","19,458","8,478"
2025-04-03 06:45:00,0,"10,877","15,199","8,539"
2025-04-03 06:40:00,0,"10,14","20,736","8,506"
2025-04-03 06:35:00,0,"10,373","15,358","8,454"
2025-04-03 06:30:00,0,"9,96","19,808","8,468"
2025-04-03 06:25:00,0,"10,453","19,853","9,686"
2025-04-03 06:20:00,0,"11,154","15,289","9,368"
2025-04-03 06:15:00,0,"11,36","20,556","8,564"
2025-04-03 06:10:00,0,"11,224","16,978","8,704"
2025-04-03 06:05:00,0,"10,502","16,172","9,018"
2025-04-03 06:00:00,0,"10,636","20,222","8,651"
2025-04-03 05:55:00,0,"10,535","13,944","8,621"
2025-04-03 05:50:00,0,"10,066","19,817","8,666"
2025-04-03 05:45:00,0,"11,174","19,069","9,572"
2025-04-03 05:40:00,0,"12,772","15,046","8,719"
2025-04-03 05:35:00,0,"12,935","19,849","8,299"
2025-04-03 05:30:00,0,"12,678","15,324","8,368"
2025-04-03 05:25:00,0,"13,22","18,32","8,23"
2025-04-03 05:20:00,0,"13,048","19,849","8,303"
2025-04-03 05:15:00,0,"13,277","14,114","8,52"
2025-04-03 05:10:00,0,"12,611","19,778","8,084"
2025-04-03 05:05:00,0,"10,583","15,647","8,245"
2025-04-03 05:00:00,0,"10,385","17,59","8,214"
2025-04-03 04:55:00,0,"10,4","18,379","8,332"
2025-04-03 04:50:00,0,"10,132","13,812","8,092"
2025-04-03 04:45:00,0,"10,754","20,064","8,098"
2025-04-03 04:40:00,0,"10,16","16,088","8,365"
2025-04-03 04:35:00,0,"9,522","16,84","7,95"
2025-04-03 04:30:00,0,"9,821","19,352","7,968"
2025-04-03 04:25:00,0,"9,827","13,556","8,285"
2025-04-03 04:20:00,0,"10,178","20,014","8,212"
2025-04-03 04:15:00,0,"10,339","15,025","8,53"
2025-04-03 04:10:00,0,"10,234","17,214","8,146"
2025-04-03 04:05:00,0,"10,374","19,579","8,248"
2025-04-03 04:00:00,0,"10,334","12,122","8,081"
2025-04-03 03:55:00,0,"10,486","19,674","8,021"
2025-04-03 03:50:00,0,"10,43","16,648","8,024"
2025-04-03 03:45:00,0,"10,277","15,772","8,244"
2025-04-03 03:40:00,0,"9,992","20,342","8,258"
2025-04-03 03:35:00,0,"10,102","12,522","8,412"
2025-04-03 03:30:00,0,"10,241","19,721","8,089"
2025-04-03 03:25:00,0,"10,498","15,134","8,034"
2025-04-03 03:20:00,0,"10,231","17,182","8,341"
2025-04-03 03:15:00,0,"10,445","19,666","8,012"
2025-04-03 03:10:00,0,"9,96","12,786","7,993"
2025-04-03 03:05:00,0,"10,036","19,802","8,2"
2025-04-03 03:00:00,0,"10,073","15,546","8,97"
2025-04-03 02:55:00,0,"10,007","16,529","8,574"
2025-04-03 02:50:00,0,"10,234","20,126","8,194"
2025-04-03 02:45:00,0,"10,354","12,75","8,08"
2025-04-03 02:40:00,0,"10,096","19,236","8,098"
2025-04-03 02:35:00,0,"10,422","17,738","8,146"
2025-04-03 02:30:00,0,"10,584","14,38","8,07"
2025-04-03 02:25:00,0,"10,39","19,777","7,986"
2025-04-03 02:20:00,0,"10,404","14,196","8,383"
2025-04-03 02:15:00,0,"10,612","18,432","8,273"
2025-04-03 02:10:00,0,"10,354","19,349","8,057"
2025-04-03 02:05:00,0,"9,852","13,312","8,206"
2025-04-03 02:00:00,0,"9,892","20,257","8,122"
2025-04-03 01:55:00,0,"10,23","14,999","8,186"
2025-04-03 01:50:00,0,"9,972","17,705","8,129"
2025-04-03 01:45:00,0,"10,266","18,719","8,003"
2025-04-03 01:40:00,0,"9,894","13,632","8,25"
2025-04-03 01:35:00,0,"10,072","19,916","8,203"
2025-04-03 01:30:00,0,"10,176","15,996","8,177"
2025-04-03 01:25:00,0,"10,141","17,425","8,183"
2025-04-03 01:20:00,0,"10,446","19,736","8,186"
2025-04-03 01:15:00,0,"10,178","13,114","8,026"
2025-04-03 01:10:00,0,"10,424","20,179","8,026"
2025-04-03 01:05:00,0,"11,182","16,045","8,32"
2025-04-03 01:00:00,0,"10,368","17,701","8,605"
2025-04-03 00:55:00,0,"11,244","17,742","8,236"
2025-04-03 00:50:00,0,"10,493","16,082","8,231"
2025-04-03 00:45:00,0,"10,013","19,976","8,55"
2025-04-03 00:40:00,0,"10,446","13,219","8,424"
2025-04-03 00:35:00,0,"10,238","20,081","8,504"
2025-04-03 00:30:00,0,"10,175","15,6","8,497"
2025-04-03 00:25:00,0,"10,068","17,37","8,765"
2025-04-03 00:20:00,0,"10,13","19,652","8,603"
2025-04-03 00:15:00,0,"9,768","13,238","8,387"
2025-04-03 00:10:00,0,"9,868","20,011","8,288"
2025-04-03 00:05:00,0,"9,85","15,112","8,315"
2025-04-03 00:00:00,0,"9,985","19,039","8,305"
2025-04-02 23:55:00,0,"9,696","18,469","8,021"
2025-04-02 23:50:00,0,"9,984","14,039","8,015"
2025-04-02 23:45:00,0,"10,315","20,021","8,285"
2025-04-02 23:40:00,0,"10,436","14,459","8,646"
2025-04-02 23:35:00,0,"10,411","18,406","8,264"
2025-04-02 23:30:00,0,"10,393","17,402","8,303"
2025-04-02 23:25:00,0,"10,128","16,187","8,495"
2025-04-02 23:20:00,0,"10,512","21,071","8,394"
2025-04-02 23:15:00,0,"11,021","13,726","8,366"
2025-04-02 23:10:00,0,"10,139","20,971","8,334"
2025-04-02 23:05:00,0,"10,183","15,768","8,629"
2025-04-02 23:00:00,0,"10,043","18,571","8,761"
2025-04-02 22:55:00,0,"9,844","19,548","8,185"
2025-04-02 22:50:00,0,"10,342","14,898","8,459"
2025-04-02 22:45:00,0,"10,196","21,09","8,434"
2025-04-02 22:40:00,0,"10,342","16,896","8,122"
2025-04-02 22:35:00,0,"10,337","17,083","8,114"
2025-04-02 22:30:00,0,"10,279","20,88","8,196"
2025-04-02 22:25:00,0,"10,621","14,137","8,58"
2025-04-02 22:20:00,0,"10,768","20,273","8,249"
2025-04-02 22:15:00,0,"11,124","17,269","8,314"
2025-04-02 22:10:00,0,"11,016","16,852","8,131"
2025-04-02 22:05:00,0,"10,525","21,55","8,372"
2025-04-02 22:00:00,0,"10,063","13,14","8,285"
2025-04-02 21:55:00,0,"10,252","20,962","8,221"
2025-04-02 21:50:00,0,"10,069","17,152","8,279"
2025-04-02 21:45:00,0,"9,996","17,867","8,196"
2025-04-02 21:40:00,0,"9,847","21,372","8,554"
2025-04-02 21:35:00,0,"10,036","13,516","8,71"
2025-04-02 21:30:00,0,"9,787","21,152","8,171"
2025-04-02 21:25:00,0,"10,042","16,712","8,471"
2025-04-02 21:20:00,0,"10,05","16,867","8,396"
2025-04-02 21:15:00,0,"10,673","20,537","8,531"
2025-04-02 21:10:00,0,"10,333","13,631","8,642"
2025-04-02 21:05:00,0,"10,438","20,926","8,748"
2025-04-02 21:00:00,0,"11,184","15,94","9,256"
2025-04-02 20:55:00,0,"10,469","18,233","9,005"
2025-04-02 20:50:00,0,"10,657","19,705","8,496"
2025-04-02 20:45:00,0,"11,454","13,919","8,842"
2025-04-02 20:40:00,0,"10,336","20,503","9,139"
2025-04-02 20:35:00,0,"10,91","14,807","8,39"
2025-04-02 20:30:00,0,"10,415","18,158","8,573"
2025-04-02 20:25:00,0,"10,172","19,529","9,05"
2025-04-02 20:20:00,0,"10,178","13,846","8,52"
2025-04-02 20:15:00,0,"10,219","20,636","9,064"
2025-04-02 20:10:00,0,"10,543","14,786","9,236"
2025-04-02 20:05:00,0,"10,44","17,996","8,533"
2025-04-02 20:00:00,0,"11,174","19,464","8,706"
2025-04-02 19:55:00,0,"10,898","15,181","8,672"
2025-04-02 19:50:00,0,"11,136","20,833","8,989"
2025-04-02 19:45:00,0,"10,548","14,44","8,958"
2025-04-02 19:40:00,0,"10,873","19,126","8,578"
2025-04-02 19:35:00,0,"10,692","18,24","9,01"
2025-04-02 19:30:00,0,"10,47","15,754","8,663"
2025-04-02 19:25:00,0,"10,111","20,779","8,999"
2025-04-02 19:20:00,0,"11,129","13,282","9,29"
2025-04-02 19:15:00,0,"11,495","20,376","9,151"
2025-04-02 19:10:00,0,"10,112","17,186","9,544"
2025-04-02 19:05:00,0,"10,717","16,721","9,656"
2025-04-02 19:00:00,0,"11,246","20,179","9,638"
2025-04-02 18:55:00,0,"10,361","13,4","9,493"
2025-04-02 18:50:00,0,"10,223","20,42","10,076"
2025-04-02 18:45:00,0,"10,242","15,012","9,95"
2025-04-02 18:40:00,0,"10,231","17,898","9,691"
2025-04-02 18:35:00,0,"11,239","19,523","9,684"
2025-04-02 18:30:00,0,"10,966","14,429","9,868"
2025-04-02 18:25:00,0,"10,703","20,548","10,303"
2025-04-02 18:20:00,0,"10,877","14,233","9,898"
2025-04-02 18:15:00,0,"10,708","19,19","9,6"
2025-04-02 18:10:00,0,"10,26","16,884","9,584"
2025-04-02 18:05:00,0,"10,416","16,735","9,947"
2025-04-02 18:00:00,0,"10,657","20,424","9,87"
2025-04-02 17:55:00,0,"10,474","14,988","10,063"
2025-04-02 17:50:00,0,"10,457","21,186","9,814"
2025-04-02 17:45:00,0,"10,572","13,726","9,736"
2025-04-02 17:40:00,0,"10,672","20,458","9,707"
2025-04-02 17:35:00,0,"10,987","15,908","10,106"
2025-04-02 17:30:00,0,"10,64","18,152","9,779"
2025-04-02 17:25:00,0,"10,649","19,236","9,854"
2025-04-02 17:20:00,0,"11,735","15,114","9,785"
2025-04-02 17:15:00,0,"11,306","21,163","10,42"
2025-04-02 17:10:00,0,"11,348","13,002","9,738"
2025-04-02 17:05:00,0,"11,453","20,963","9,896"
2025-04-02 17:00:00,0,"11,124","15,685","9,781"
2025-04-02 16:55:00,0,"11,339","18,659","9,706"
2025-04-02 16:50:00,0,"10,83","18,883","9,714"
2025-04-02 16:45:00,0,"10,651","15,379","9,583"
2025-04-02 16:40:00,0,"10,835","21,298","9,857"
2025-04-02 16:35:00,0,"11,068","13,766","9,662"
2025-04-02 16:30:00,0,"11,041","18,848","10,07"
2025-04-02 16:25:00,0,"10,73","17,917","9,686"
2025-04-02 16:20:00,0,"10,826","16,262","9,533"
2025-04-02 16:15:00,0,"10,856","20,738","9,625"
2025-04-02 16:10:00,0,"10,964","12,992","9,714"
2025-04-02 16:05:00,0,"10,538","20,653","9,545"
2025-04-02 16:00:00,0,"10,586","16,225","9,956"
2025-04-02 15:55:00,0,"11,166","18,053","9,524"
2025-04-02 15:50:00,0,"11,03","21,253","9,451"
2025-04-02 15:45:00,0,"11,119","13,588","9,744"
2025-04-02 15:40:00,0,"10,925","20,213","9,456"
2025-04-02 15:35:00,0,"11,291","18,326","9,472"
2025-04-02 15:30:00,0,"11,209","17,161","9,811"
2025-04-02 15:25:00,0,"10,914","22,319","10,033"
2025-04-02 15:20:00,0,"11,172","14,101","9,93"
2025-04-02 15:15:00,0,"11,099","20,402","9,582"
2025-04-02 15:10:00,0,"11,02","17,063","9,721"
2025-04-02 15:05:00,0,"10,753","20,054","10,321"
2025-04-02 15:00:00,0,"10,63","22,184","9,788"
2025-04-02 14:55:00,0,"10,679","17,694","10,178"
2025-04-02 14:50:00,0,"10,421","15,926","9,852"
2025-04-02 14:45:00,0,"10,708","11,518","9,653"
2025-04-02 14:40:00,0,"10,579","11,141","10,453"
2025-04-02 14:35:00,0,"10,411","11,135","9,606"
2025-04-02 14:30:00,0,"10,655","11,026","9,68"
2025-04-02 14:25:00,0,"10,608","10,826","9,654"
2025-04-02 14:20:00,0,"11,161","10,973","9,95"
2025-04-02 14:15:00,0,"11,437","11,281","9,998"
2025-04-02 14:10:00,0,"10,524","10,754","9,528"
2025-04-02 14:05:00,0,"10,661","11,14","10,212"
2025-04-02 14:00:00,0,"12,034","11,833","10,05"
2025-04-02 13:55:00,0,"11,657","11,248","10,242"
2025-04-02 13:50:00,0,"10,841","10,908","10,355"
2025-04-02 13:45:00,0,"10,793","11,257","10,11"
2025-04-02 13:40:00,0,"10,566","11,2","10,668"
2025-04-02 13:35:00,0,"11,01","10,963","10,133"
2025-04-02 13:30:00,0,"10,478","11,136","9,788"
2025-04-02 13:25:00,0,"11,154","11,047","10,271"
2025-04-02 13:20:00,0,"11,609","11,468","9,936"
2025-04-02 13:15:00,0,"10,792","10,945","10,109"
2025-04-02 13:10:00,0,"10,764","10,878","10,378"
2025-04-02 13:05:00,0,"10,559","11,426","10,332"
2025-04-02 13:00:00,0,"11,014","10,896","10,68"
2025-04-02 12:55:00,0,"11,111","12,088","9,966"
2025-04-02 12:50:00,0,"10,18","11,652","10,416"
2025-04-02 12:45:00,0,"10,714","11,486","9,901"
2025-04-02 12:40:00,0,"10,757","11,098","9,815"
2025-04-02 12:35:00,0,"10,848","10,531","10,8"
2025-04-02 12:30:00,0,"10,663","10,992","10,369"
2025-04-02 12:25:00,0,"10,438","11,671","10,41"
2025-04-02 12:20:00,0,"11,093","10,715","9,446"
2025-04-02 12:15:00,0,"10,488","10,726","9,778"
2025-04-02 12:10:00,0,"10,776","10,744","10,15"
2025-04-02 12:05:00,0,"11,419","10,998","9,989"
2025-04-02 12:00:00,0,"12,138","10,58","9,859"
2025-04-02 11:55:00,0,"11,389","10,571","10,224"
2025-04-02 11:50:00,0,"11,573","10,451","9,739"
2025-04-02 11:45:00,0,"11,614","11,112","9,847"
2025-04-02 11:40:00,0,"11,792","10,736","9,827"
2025-04-02 11:35:00,0,"11,506","11,237","9,649"
2025-04-02 11:30:00,0,"11,773","12,122","9,805"
2025-04-02 11:25:00,0,"10,704","12,307","9,475"
2025-04-02 11:20:00,0,"10,498","11,114","9,722"
2025-04-02 11:15:00,0,"11,518","11,166","9,803"
2025-04-02 11:10:00,0,"11,083","11,07","9,95"
2025-04-02 11:05:00,0,"11,771","11,162","9,636"
2025-04-02 11:00:00,0,"10,554","11,778","9,638"
2025-04-02 10:55:00,0,"10,35","11,044","9,66"
2025-04-02 10:50:00,0,"10,727","11,694","9,876"
2025-04-02 10:45:00,0,"11,338","11,723","9,964"
2025-04-02 10:40:00,0,"11,928","11,5","10,207"
2025-04-02 10:35:00,0,"13,055","11,134","9,454"
2025-04-02 10:30:00,0,"13,444",12,"10,057"
2025-04-02 10:25:00,0,"13,181","11,359","9,029"
2025-04-02 10:20:00,0,"12,984","11,074","9,349"
2025-04-02 10:15:00,0,"14,005","11,131","9,174"
2025-04-02 10:10:00,0,"13,296","11,198","9,504"
2025-04-02 10:05:00,0,"12,534","11,07","9,358"
2025-04-02 10:00:00,0,"11,664","12,136","9,319"
2025-04-02 09:55:00,0,"10,271","11,639","9,378"
2025-04-02 09:50:00,0,"10,624","11,356","9,558"
2025-04-02 09:45:00,0,"10,486","11,054","9,662"
2025-04-02 09:40:00,0,"10,402","11,034","9,388"
2025-04-02 09:35:00,0,"10,616","11,044","9,439"
2025-04-02 09:30:00,0,"10,29","11,532","9,396"
2025-04-02 09:25:00,0,"11,297","10,897","9,694"
2025-04-02 09:20:00,0,"10,936","10,89","9,402"
2025-04-02 09:15:00,0,"10,985","10,649","9,472"
2025-04-02 09:10:00,0,"10,576","11,05","9,654"
2025-04-02 09:05:00,0,"10,798","10,962","9,605"
2025-04-02 09:00:00,0,"10,217","11,204","9,348"
2025-04-02 08:55:00,0,"10,577","10,685","9,286"
2025-04-02 08:50:00,0,"10,222","10,687","9,468"
2025-04-02 08:45:00,0,"10,396","11,177","9,661"
2025-04-02 08:40:00,0,"11,212","10,937","9,768"
2025-04-02 08:35:00,0,"10,357","11,051","10,219"
2025-04-02 08:30:00,0,"10,853","11,492","9,35"
2025-04-02 08:25:00,0,"10,483","11,203","9,577"
2025-04-02 08:20:00,0,"9,904","11,194","9,702"
2025-04-02 08:15:00,0,"10,364","11,28","9,614"
2025-04-02 08:10:00,0,"10,499","11,314","9,53"
2025-04-02 08:05:00,0,"10,387","11,324","9,908"
2025-04-02 08:00:00,0,"10,513","11,759","9,546"
2025-04-02 07:55:00,0,"10,795","11,101","9,364"
2025-04-02 07:50:00,0,"11,182","11,405","9,084"
2025-04-02 07:45:00,0,"11,036","11,567","8,906"
2025-04-02 07:40:00,0,"10,334","11,455","8,863"
2025-04-02 07:35:00,0,"10,201","11,176","8,976"
2025-04-02 07:30:00,0,"10,468","10,97","9,022"
2025-04-02 07:25:00,0,"10,23","10,69","9,632"
2025-04-02 07:20:00,0,"10,187","11,281","8,796"
2025-04-02 07:15:00,0,"10,495","11,152","9,283"
2025-04-02 07:10:00,0,"10,025","11,41","8,759"
2025-04-02 07:05:00,0,"10,525","11,424","10,205"
2025-04-02 07:00:00,0,"13,417","11,54","9,26"
2025-04-02 06:55:00,0,"13,637","10,318","9,539"
2025-04-02 06:50:00,0,"12,816","10,534","8,789"
2025-04-02 06:45:00,0,"13,826","10,829","8,646"
2025-04-02 06:40:00,0,"13,114","11,254","8,432"
2025-04-02 06:35:00,0,"13,184","11,434","8,578"
2025-04-02 06:30:00,0,"12,82","11,454","8,537"
2025-04-02 06:25:00,0,"10,915","10,913","8,743"
2025-04-02 06:20:00,0,"10,573","10,753","8,71"
2025-04-02 06:15:00,0,"11,442","10,656","8,46"
2025-04-02 06:10:00,0,"10,085","10,936","8,074"
2025-04-02 06:05:00,0,"9,98","10,348","8,472"
2025-04-02 06:00:00,0,"10,199","10,826","8,071"
2025-04-02 05:55:00,0,"9,766","10,792","8,088"
2025-04-02 05:50:00,0,"10,037","11,448","8,125"
2025-04-02 05:45:00,0,"10,726","10,798","8,45"
2025-04-02 05:40:00,0,"10,19","10,758","8,326"
2025-04-02 05:35:00,0,"10,271","10,405","8,149"
2025-04-02 05:30:00,0,"12,248","10,933","8,364"
2025-04-02 05:25:00,0,"13,16","11,213","8,245"
2025-04-02 05:20:00,0,"12,924","11,37","8,282"
2025-04-02 05:15:00,0,"13,19","10,45","8,346"
2025-04-02 05:10:00,0,"12,929","10,97","8,232"
2025-04-02 05:05:00,0,"12,547","10,888","8,51"
2025-04-02 05:00:00,0,"12,697","10,86","8,303"
2025-04-02 04:55:00,0,"10,471","10,597","8,17"
2025-04-02 04:50:00,0,"10,62","10,496","8,132"
2025-04-02 04:45:00,0,"10,357","10,694","8,084"
2025-04-02 04:40:00,0,"10,744","10,622","7,985"
2025-04-02 04:35:00,0,"10,328","10,769","7,958"
2025-04-02 04:30:00,0,"10,511","10,386","8,218"
2025-04-02 04:25:00,0,"10,326","10,744","7,796"
2025-04-02 04:20:00,0,"11,21","10,513","8,035"
2025-04-02 04:15:00,0,"11,188","10,564","7,966"
2025-04-02 04:10:00,0,"10,765","10,398","7,772"
2025-04-02 04:05:00,0,"10,834","10,458","7,736"
2025-04-02 04:00:00,0,"10,499","10,457","8,009"
2025-04-02 03:55:00,0,"10,253","10,244","8,189"
2025-04-02 03:50:00,0,"10,712","10,36","8,414"
2025-04-02 03:45:00,0,"10,207","10,661","8,24"
2025-04-02 03:40:00,0,"10,286","10,358","8,59"
2025-04-02 03:35:00,0,"10,327","10,226","8,286"
2025-04-02 03:30:00,0,"10,302","10,501","8,216"
2025-04-02 03:25:00,0,"10,523","10,32","8,159"
2025-04-02 03:20:00,0,"10,29","10,306","8,278"
2025-04-02 03:15:00,0,"10,445","10,273","8,27"
2025-04-02 03:10:00,0,"10,073","10,396","8,152"
2025-04-02 03:05:00,0,"10,127","10,678","8,12"
2025-04-02 03:00:00,0,"10,408","10,402","8,21"
2025-04-02 02:55:00,0,"10,061","10,376","8,381"
2025-04-02 02:50:00,0,"10,304","10,699","8,246"
2025-04-02 02:45:00,0,"10,393","10,716","8,399"
2025-04-02 02:40:00,0,"10,463","10,38","8,696"
2025-04-02 02:35:00,0,"10,625","10,478","8,476"
2025-04-02 02:30:00,0,"10,237","10,728","8,26"
2025-04-02 02:25:00,0,"10,604","10,418","8,276"
2025-04-02 02:20:00,0,"10,33","10,444","8,459"
2025-04-02 02:15:00,0,"10,308","10,524","8,2"
2025-04-02 02:10:00,0,"10,231","11,006","8,242"
2025-04-02 02:05:00,0,"10,525","10,684","8,333"
2025-04-02 02:00:00,0,"10,709","10,486","8,416"
2025-04-02 01:55:00,0,"10,549","10,549","8,395"
2025-04-02 01:50:00,0,"10,511","10,463","8,251"
2025-04-02 01:45:00,0,"10,132","10,555","8,179"
2025-04-02 01:40:00,0,"10,009","10,57","8,212"
2025-04-02 01:35:00,0,"10,18","10,544","8,478"
2025-04-02 01:30:00,0,"10,65","10,584","8,279"
2025-04-02 01:25:00,0,"10,471","10,55","8,362"
2025-04-02 01:20:00,0,"10,386","10,391","8,767"
2025-04-02 01:15:00,0,"10,646","10,799","8,516"
2025-04-02 01:10:00,0,"10,736","10,442","8,285"
2025-04-02 01:05:00,0,"10,571","10,362","8,014"
2025-04-02 01:00:00,0,"9,896","10,402","8,155"
2025-04-02 00:55:00,0,"10,021","11,268","8,375"
2025-04-02 00:50:00,0,"10,44","10,507","8,592"
2025-04-02 00:45:00,0,"10,37","10,96","8,374"
2025-04-02 00:40:00,0,"10,571","10,662","8,561"
2025-04-02 00:35:00,0,"11,03","10,542","8,68"
2025-04-02 00:30:00,0,"10,849","10,402","8,801"
2025-04-02 00:25:00,0,11,"10,402","8,519"
2025-04-02 00:20:00,0,"10,838","10,501","8,462"
2025-04-02 00:15:00,0,"10,528","10,7","8,479"
2025-04-02 00:10:00,0,"10,271","10,692","8,809"
2025-04-02 00:05:00,0,"10,075","10,397","8,867"
2025-04-02 00:00:00,0,"10,105","10,771","8,36"
2025-04-01 23:55:00,0,"10,06","10,778","8,222"
2025-04-01 23:50:00,0,"10,382","10,94","8,584"
2025-04-01 23:45:00,0,"10,198","10,496","8,189"
2025-04-01 23:40:00,0,"10,571","10,542","8,172"
2025-04-01 23:35:00,0,"10,21","11,111","8,25"
2025-04-01 23:30:00,0,"10,4","10,816","8,422"
2025-04-01 23:25:00,0,"10,291","10,442","8,544"
2025-04-01 23:20:00,0,"10,492","10,483","8,347"
2025-04-01 23:15:00,0,"11,04","10,622","8,425"
2025-04-01 23:10:00,0,"10,974","10,769","8,717"
2025-04-01 23:05:00,0,"11,402","11,564","8,562"
2025-04-01 23:00:00,0,"10,922","10,733","8,57"
2025-04-01 22:55:00,0,"10,66","10,968","8,416"
2025-04-01 22:50:00,0,"10,348","10,471","8,592"
2025-04-01 22:45:00,0,"10,495","10,492","8,64"
2025-04-01 22:40:00,0,"10,414","10,579","8,568"
2025-04-01 22:35:00,0,"10,234","10,974","8,201"
2025-04-01 22:30:00,0,"10,273","10,152","8,369"
2025-04-01 22:25:00,0,"10,404","9,925","8,413"
2025-04-01 22:20:00,0,"10,334","10,428","8,3"
2025-04-01 22:15:00,0,"10,378","10,073","8,371"
2025-04-01 22:10:00,0,"10,241","10,051","8,476"
2025-04-01 22:05:00,0,"10,241","9,874","8,886"
2025-04-01 22:00:00,0,"10,178","10,162","8,444"
2025-04-01 21:55:00,0,"10,333","9,943","8,503"
2025-04-01 21:50:00,0,"10,836","9,997","8,568"
2025-04-01 21:45:00,0,"10,746","10,526","8,711"
2025-04-01 21:40:00,0,"10,631","10,082","8,484"
2025-04-01 21:35:00,0,"11,06","9,914","8,366"
2025-04-01 21:30:00,0,"10,963","10,118","8,603"
2025-04-01 21:25:00,0,"10,422","10,198","8,538"
2025-04-01 21:20:00,0,"10,496","10,206","8,347"
2025-04-01 21:15:00,0,"10,997","10,222","8,47"
2025-04-01 21:10:00,0,"10,864","9,991","8,592"
2025-04-01 21:05:00,0,"10,3","10,067","8,724"
2025-04-01 21:00:00,0,"10,375","9,934","8,785"
2025-04-01 20:55:00,0,"10,199","9,929","8,85"
2025-04-01 20:50:00,0,"9,93","10,165","8,462"
2025-04-01 20:45:00,0,"10,248","9,902","8,922"
2025-04-01 20:40:00,0,"10,409","9,835","8,764"
2025-04-01 20:35:00,0,"9,978","9,694","8,482"
2025-04-01 20:30:00,0,"10,128","9,61","8,786"
2025-04-01 20:25:00,0,"10,614","9,809","8,551"
2025-04-01 20:20:00,0,"10,969","9,617","8,35"
2025-04-01 20:15:00,0,"10,526","9,506","8,984"
2025-04-01 20:10:00,0,"10,492","9,642","8,632"
2025-04-01 20:05:00,0,"10,949","9,67","9,392"
2025-04-01 20:00:00,0,"10,962","9,874","8,934"
2025-04-01 19:55:00,0,"10,476","11,304","8,515"
2025-04-01 19:50:00,0,"10,052","10,222","8,45"
2025-04-01 19:45:00,0,"10,253","9,892","8,626"
2025-04-01 19:40:00,0,"10,36","9,835","8,467"
2025-04-01 19:35:00,0,"10,241","9,606","8,873"
2025-04-01 19:30:00,0,"10,4","9,814","8,916"
2025-04-01 19:25:00,0,"10,352","9,822","8,317"
2025-04-01 19:20:00,0,"10,386","9,806","8,188"
2025-04-01 19:15:00,0,"10,538","9,63","8,52"
2025-04-01 19:10:00,0,"12,376","9,667","8,272"
2025-04-01 19:05:00,0,"12,432","9,479","8,365"
2025-04-01 19:00:00,0,"12,767","9,45","8,941"
2025-04-01 18:55:00,0,"10,649","9,604","9,412"
2025-04-01 18:50:00,0,"10,866","9,665","8,44"
2025-04-01 18:45:00,0,"10,375","9,612","8,35"
2025-04-01 18:40:00,0,"10,744","9,499","8,302"
2025-04-01 18:35:00,0,"10,01","9,574","8,164"
2025-04-01 18:30:00,0,"10,1","9,642","8,111"
2025-04-01 18:25:00,0,"10,217","9,593","8,058"
2025-04-01 18:20:00,0,"10,237","9,732","8,12"
2025-04-01 18:15:00,0,"10,126","9,859","8,335"
2025-04-01 18:10:00,0,"10,388","9,792","7,956"
2025-04-01 18:05:00,0,"10,118","9,81","7,997"
2025-04-01 18:00:00,0,"10,44","9,935","7,848"
2025-04-01 17:55:00,0,"10,777","9,814","8,033"
2025-04-01 17:50:00,0,"10,874","9,917","7,932"
2025-04-01 17:45:00,0,"10,799","9,574","7,912"
2025-04-01 17:40:00,0,"10,709","9,587","8,038"
2025-04-01 17:35:00,0,"10,978","9,414","7,812"
2025-04-01 17:30:00,0,"10,433","9,403","8,098"
2025-04-01 17:25:00,0,"10,086","9,593","8,059"
2025-04-01 17:20:00,0,"10,213","9,758","7,825"
2025-04-01 17:15:00,0,"10,276","9,455","7,86"
2025-04-01 17:10:00,0,"10,352","9,503","8,345"
2025-04-01 17:05:00,0,"10,223","9,551","7,819"
2025-04-01 17:00:00,0,"9,996","9,884","7,87"
2025-04-01 16:55:00,0,"10,146","9,475","7,877"
