Date,Consumption [kW],ECB 1801 150A [kW],ECB 1901 [kW]
2025-07-08 16:25:00,0,"11,524","13,768"
2025-07-08 16:20:00,0,"11,496","13,706"
2025-07-08 16:15:00,0,"11,425","13,975"
2025-07-08 16:10:00,0,"11,706","13,388"
2025-07-08 16:05:00,0,"11,785","13,729"
2025-07-08 16:00:00,0,"11,354","16,518"
2025-07-08 15:55:00,0,"11,374","15,091"
2025-07-08 15:50:00,0,"11,286","14,687"
2025-07-08 15:45:00,0,"11,191","14,329"
2025-07-08 15:40:00,0,"11,002","14,263"
2025-07-08 15:35:00,0,"11,099","14,25"
2025-07-08 15:30:00,0,"11,153","13,133"
2025-07-08 15:25:00,0,"11,239","13,472"
2025-07-08 15:20:00,0,"11,324","13,904"
2025-07-08 15:15:00,0,"11,506","13,081"
2025-07-08 15:10:00,0,"11,317","14,146"
2025-07-08 15:05:00,0,"11,41","16,169"
2025-07-08 15:00:00,0,"11,48","16,889"
2025-07-08 14:55:00,0,"11,492","16,547"
2025-07-08 14:50:00,0,"11,509","16,442"
2025-07-08 14:45:00,0,"11,698","15,754"
2025-07-08 14:40:00,0,"11,369","16,248"
2025-07-08 14:35:00,0,"11,863","14,634"
2025-07-08 14:30:00,0,"11,556","13,738"
2025-07-08 14:25:00,0,"11,55","13,948"
2025-07-08 14:20:00,0,"11,411","15,163"
2025-07-08 14:15:00,0,"11,411","15,468"
2025-07-08 14:10:00,0,"11,273","15,445"
2025-07-08 14:05:00,0,"11,381","15,083"
2025-07-08 14:00:00,0,"11,382","14,406"
2025-07-08 13:55:00,0,"11,51","13,83"
2025-07-08 13:50:00,0,"11,328","13,616"
2025-07-08 13:45:00,0,"11,514","14,905"
2025-07-08 13:40:00,0,"11,84","14,204"
2025-07-08 13:35:00,0,"12,204","13,759"
2025-07-08 13:30:00,0,"11,884","14,183"
2025-07-08 13:25:00,0,"12,227","15,055"
2025-07-08 13:20:00,0,"12,27","15,475"
2025-07-08 13:15:00,0,"12,36","14,657"
2025-07-08 13:10:00,0,"12,031","14,964"
2025-07-08 13:05:00,0,"12,382","14,489"
2025-07-08 13:00:00,0,"11,716","13,19"
2025-07-08 12:55:00,0,"11,594","13,754"
2025-07-08 12:50:00,0,"11,67","13,097"
2025-07-08 12:45:00,0,"11,53","13,034"
2025-07-08 12:40:00,0,"11,73","12,722"
2025-07-08 12:35:00,0,"12,091","12,402"
2025-07-08 12:30:00,0,"11,77","13,433"
2025-07-08 12:25:00,0,"11,911","14,47"
2025-07-08 12:20:00,0,"12,359","13,838"
2025-07-08 12:15:00,0,"11,755","14,651"
2025-07-08 12:10:00,0,"11,694","13,744"
2025-07-08 12:05:00,0,"11,575","14,682"
2025-07-08 12:00:00,0,"11,138","14,472"
2025-07-08 11:55:00,0,"11,084","13,291"
2025-07-08 11:50:00,0,"10,978","14,076"
2025-07-08 11:45:00,0,"10,853","12,7"
2025-07-08 11:40:00,0,"10,985","14,506"
2025-07-08 11:35:00,0,"11,105","14,192"
2025-07-08 11:30:00,0,"11,029","14,014"
2025-07-08 11:25:00,0,"11,605","13,882"
2025-07-08 11:20:00,0,"12,116","13,747"
2025-07-08 11:15:00,0,"12,244","13,884"
2025-07-08 11:10:00,0,"11,66","13,594"
2025-07-08 11:05:00,0,"11,228","13,386"
2025-07-08 11:00:00,0,"11,339","12,895"
2025-07-08 10:55:00,0,"11,783","13,422"
2025-07-08 10:50:00,0,"11,532","15,599"
2025-07-08 10:45:00,0,"11,495","14,702"
2025-07-08 10:40:00,0,"11,785","13,888"
2025-07-08 10:35:00,0,"11,651","14,497"
2025-07-08 10:30:00,0,"11,682","14,074"
2025-07-08 10:25:00,0,"11,9","13,049"
2025-07-08 10:20:00,0,"11,972","13,314"
2025-07-08 10:15:00,0,"12,956","13,356"
2025-07-08 10:10:00,0,"12,521","14,136"
2025-07-08 10:05:00,0,"11,435","14,25"
2025-07-08 10:00:00,0,"11,423","13,806"
2025-07-08 09:55:00,0,"11,424","14,093"
2025-07-08 09:50:00,0,"12,298","13,378"
2025-07-08 09:45:00,0,"11,542","13,445"
2025-07-08 09:40:00,0,"11,173","13,27"
2025-07-08 09:35:00,0,"11,286","12,383"
2025-07-08 09:30:00,0,"10,997","12,332"
2025-07-08 09:25:00,0,"11,318","13,036"
2025-07-08 09:20:00,0,"11,132","13,111"
2025-07-08 09:15:00,0,"11,01","12,835"
2025-07-08 09:10:00,0,"10,949","12,054"
2025-07-08 09:05:00,0,"10,991","11,816"
2025-07-08 09:00:00,0,"10,981","11,912"
2025-07-08 08:55:00,0,"11,048","11,447"
2025-07-08 08:50:00,0,"10,883","11,185"
2025-07-08 08:45:00,0,"10,878","11,846"
2025-07-08 08:40:00,0,"11,014","12,635"
2025-07-08 08:35:00,0,"11,78","12,288"
2025-07-08 08:30:00,0,"10,942","12,43"
2025-07-08 08:25:00,0,"10,777","12,076"
2025-07-08 08:20:00,0,"10,855","13,099"
2025-07-08 08:15:00,0,"10,751","11,83"
2025-07-08 08:10:00,0,"10,736","11,412"
2025-07-08 08:05:00,0,"10,902","11,386"
2025-07-08 08:00:00,0,"10,84","11,2"
2025-07-08 07:55:00,0,"10,963","10,505"
2025-07-08 07:50:00,0,"11,228","11,486"
2025-07-08 07:45:00,0,"10,996","12,017"
2025-07-08 07:40:00,0,"10,897","11,648"
2025-07-08 07:35:00,0,"10,931","11,004"
2025-07-08 07:30:00,0,"11,002","10,337"
2025-07-08 07:25:00,0,"11,25","10,343"
2025-07-08 07:20:00,0,"10,964","10,295"
2025-07-08 07:15:00,0,"11,116","9,814"
2025-07-08 07:10:00,0,"11,1","9,402"
2025-07-08 07:05:00,0,"10,879","9,148"
2025-07-08 07:00:00,0,"11,104","10,207"
2025-07-08 06:55:00,0,"10,882","10,804"
2025-07-08 06:50:00,0,"11,028","10,694"
2025-07-08 06:45:00,0,"11,17","10,128"
2025-07-08 06:40:00,0,"11,15","9,246"
2025-07-08 06:35:00,0,"10,742","8,923"
2025-07-08 06:30:00,0,"10,736","8,749"
2025-07-08 06:25:00,0,"10,651","8,653"
2025-07-08 06:20:00,0,"10,825","8,135"
2025-07-08 06:15:00,0,"10,561","7,776"
2025-07-08 06:10:00,0,"11,675","7,66"
2025-07-08 06:05:00,0,"10,562","11,018"
2025-07-08 06:00:00,0,"10,591","9,022"
2025-07-08 05:55:00,0,"10,76","7,255"
2025-07-08 05:50:00,0,"10,912","7,84"
2025-07-08 05:45:00,0,"10,735","9,362"
2025-07-08 05:40:00,0,"11,009","9,352"
2025-07-08 05:35:00,0,"10,71","7,392"
2025-07-08 05:30:00,0,"10,808","4,637"
2025-07-08 05:25:00,0,"11,021","3,748"
2025-07-08 05:20:00,0,"11,564","4,241"
2025-07-08 05:15:00,0,"11,911","4,968"
2025-07-08 05:10:00,0,"12,019","5,314"
2025-07-08 05:05:00,0,"11,881","4,594"
2025-07-08 05:00:00,0,"12,15","3,503"
2025-07-08 04:55:00,0,"12,146","3,377"
2025-07-08 04:50:00,0,"12,684","4,35"
2025-07-08 04:45:00,0,"13,23","4,876"
2025-07-08 04:40:00,0,"13,044","3,551"
2025-07-08 04:35:00,0,"11,869","3,065"
2025-07-08 04:30:00,0,"12,252","3,638"
2025-07-08 04:25:00,0,"12,305","4,338"
2025-07-08 04:20:00,0,"12,244","4,776"
2025-07-08 04:15:00,0,"12,308","3,052"
2025-07-08 04:10:00,0,"12,539","3,024"
2025-07-08 04:05:00,0,"12,515","4,063"
2025-07-08 04:00:00,0,"12,509","4,139"
2025-07-08 03:55:00,0,"12,851","4,261"
2025-07-08 03:50:00,0,"12,509","4,507"
2025-07-08 03:45:00,0,"12,871","3,078"
2025-07-08 03:40:00,0,"12,985","3,179"
2025-07-08 03:35:00,0,"12,84","4,327"
2025-07-08 03:30:00,0,"13,2","4,172"
2025-07-08 03:25:00,0,"12,876","4,134"
2025-07-08 03:20:00,0,"13,231","4,823"
2025-07-08 03:15:00,0,"12,647","3,145"
2025-07-08 03:10:00,0,"12,515","3,028"
2025-07-08 03:05:00,0,"12,554","4,11"
2025-07-08 03:00:00,0,"12,677","4,18"
2025-07-08 02:55:00,0,"12,845","4,751"
2025-07-08 02:50:00,0,"13,358","3,306"
2025-07-08 02:45:00,0,"13,099","3,07"
2025-07-08 02:40:00,0,"13,288","4,06"
2025-07-08 02:35:00,0,"13,333","4,253"
2025-07-08 02:30:00,0,"13,219","4,314"
2025-07-08 02:25:00,0,"13,386","4,326"
2025-07-08 02:20:00,0,"13,23","3,026"
2025-07-08 02:15:00,0,"13,211","3,132"
2025-07-08 02:10:00,0,"13,262","4,546"
2025-07-08 02:05:00,0,"13,156","4,391"
2025-07-08 02:00:00,0,"13,141","4,483"
2025-07-08 01:55:00,0,"13,561","3,066"
2025-07-08 01:50:00,0,"12,936","3,072"
2025-07-08 01:45:00,0,"13,051","4,306"
2025-07-08 01:40:00,0,"13,206","4,325"
2025-07-08 01:35:00,0,"13,315","4,764"
2025-07-08 01:30:00,0,"13,442","3,262"
2025-07-08 01:25:00,0,"13,684","3,026"
2025-07-08 01:20:00,0,"13,402","3,703"
2025-07-08 01:15:00,0,"13,19","4,469"
2025-07-08 01:10:00,0,"12,66","4,588"
2025-07-08 01:05:00,0,"12,878","3,072"
2025-07-08 01:00:00,0,"13,094","3,09"
2025-07-08 00:55:00,0,"12,88","4,39"
2025-07-08 00:50:00,0,"13,084","4,253"
2025-07-08 00:45:00,0,"12,868","4,457"
2025-07-08 00:40:00,0,"12,79","3,41"
2025-07-08 00:35:00,0,"12,461","3,03"
2025-07-08 00:30:00,0,"13,133","3,818"
2025-07-08 00:25:00,0,"13,464","4,579"
2025-07-08 00:20:00,0,"12,989","4,51"
2025-07-08 00:15:00,0,"13,212","3,979"
2025-07-08 00:10:00,0,"13,999","3,07"
2025-07-08 00:05:00,0,"13,772","3,541"
2025-07-08 00:00:00,0,"13,489","4,168"
2025-07-07 23:55:00,0,"13,71","4,121"
2025-07-07 23:50:00,0,"13,492","4,615"
2025-07-07 23:45:00,0,"13,459","3,512"
2025-07-07 23:40:00,0,"13,886","3,062"
2025-07-07 23:35:00,0,"14,028","3,944"
2025-07-07 23:30:00,0,"13,844","4,248"
2025-07-07 23:25:00,0,"13,612","4,568"
2025-07-07 23:20:00,0,"13,675","3,979"
2025-07-07 23:15:00,0,"13,637","3,052"
2025-07-07 23:10:00,0,"14,418","3,452"
2025-07-07 23:05:00,0,"13,853","4,356"
2025-07-07 23:00:00,0,"13,684","4,208"
2025-07-07 22:55:00,0,"14,084","4,584"
2025-07-07 22:50:00,0,"13,594","3,062"
2025-07-07 22:45:00,0,"13,609","3,06"
2025-07-07 22:40:00,0,"13,907","4,3"
2025-07-07 22:35:00,0,"13,898","4,363"
2025-07-07 22:30:00,0,"13,998","4,676"
2025-07-07 22:25:00,0,"14,483","3,052"
2025-07-07 22:20:00,0,"14,095","3,044"
2025-07-07 22:15:00,0,"13,975","4,292"
2025-07-07 22:10:00,0,"13,696","4,559"
2025-07-07 22:05:00,0,"13,453","4,189"
2025-07-07 22:00:00,0,"13,568","3,059"
2025-07-07 21:55:00,0,"13,642","3,289"
2025-07-07 21:50:00,0,"13,951","4,403"
2025-07-07 21:45:00,0,"13,603","4,786"
2025-07-07 21:40:00,0,"13,784","3,511"
2025-07-07 21:35:00,0,"13,744","3,048"
2025-07-07 21:30:00,0,"14,652","3,564"
2025-07-07 21:25:00,0,"14,412","4,433"
2025-07-07 21:20:00,0,"13,733","5,281"
2025-07-07 21:15:00,0,"13,87","5,693"
2025-07-07 21:10:00,0,"14,062","5,711"
2025-07-07 21:05:00,0,"14,668","6,437"
2025-07-07 21:00:00,0,"14,836","7,214"
2025-07-07 20:55:00,0,"14,255","7,35"
2025-07-07 20:50:00,0,"14,082","6,238"
2025-07-07 20:45:00,0,"13,536","4,162"
2025-07-07 20:40:00,0,"13,843","3,954"
2025-07-07 20:35:00,0,"14,428","4,116"
2025-07-07 20:30:00,0,"13,472","4,384"
2025-07-07 20:25:00,0,"13,438","4,217"
2025-07-07 20:20:00,0,"13,42","3,064"
2025-07-07 20:15:00,0,"13,646","3,299"
2025-07-07 20:10:00,0,"13,572","4,33"
2025-07-07 20:05:00,0,"13,181","4,181"
2025-07-07 20:00:00,0,"12,925","4,619"
2025-07-07 19:55:00,0,"12,857","5,776"
2025-07-07 19:50:00,0,"12,581","4,514"
2025-07-07 19:45:00,0,"12,578","6,222"
2025-07-07 19:40:00,0,"12,742","7,247"
2025-07-07 19:35:00,0,"12,296","7,541"
2025-07-07 19:30:00,0,"12,24","7,499"
2025-07-07 19:25:00,0,"12,301","8,024"
2025-07-07 19:20:00,0,"12,313","7,237"
2025-07-07 19:15:00,0,"12,247","6,472"
2025-07-07 19:10:00,0,"11,986","6,868"
2025-07-07 19:05:00,0,"11,933","7,734"
2025-07-07 19:00:00,0,"11,803","8,338"
2025-07-07 18:55:00,0,"12,008","8,971"
2025-07-07 18:50:00,0,"11,912","10,315"
2025-07-07 18:45:00,0,"12,328","10,045"
2025-07-07 18:40:00,0,"11,908","9,899"
2025-07-07 18:35:00,0,"11,891","11,531"
2025-07-07 18:30:00,0,"11,948","12,611"
2025-07-07 18:25:00,0,"12,152","11,423"
2025-07-07 18:20:00,0,"11,688","10,745"
2025-07-07 18:15:00,0,"12,155","11,7"
2025-07-07 18:10:00,0,"12,16","12,689"
2025-07-07 18:05:00,0,"12,25","13,834"
2025-07-07 18:00:00,0,"12,043","13,384"
2025-07-07 17:55:00,0,"12,582","13,624"
2025-07-07 17:50:00,0,"12,244","13,16"
2025-07-07 17:45:00,0,"12,188","12,895"
2025-07-07 17:40:00,0,"12,754","13,747"
2025-07-07 17:35:00,0,"11,732","15,792"
2025-07-07 17:30:00,0,"11,687","15,606"
2025-07-07 17:25:00,0,"11,851","14,842"
2025-07-07 17:20:00,0,"11,87","15,756"
2025-07-07 17:15:00,0,"11,74","15,022"
2025-07-07 17:10:00,0,"11,713","15,15"
2025-07-07 17:05:00,0,"11,882","14,971"
2025-07-07 17:00:00,0,"11,783","13,985"
2025-07-07 16:55:00,0,"12,169","14,398"
2025-07-07 16:50:00,0,"12,19","15,874"
2025-07-07 16:45:00,0,"11,953","15,234"
2025-07-07 16:40:00,0,"11,99","15,438"
2025-07-07 16:35:00,0,"12,097","16,084"
2025-07-07 16:30:00,0,"12,012","16,591"
2025-07-07 16:25:00,0,"11,816","16,098"
2025-07-07 16:20:00,0,"11,842","14,722"
2025-07-07 16:15:00,0,"11,701","14,73"
2025-07-07 16:10:00,0,"11,866","15,656"
2025-07-07 16:05:00,0,"11,839","16,541"
2025-07-07 16:00:00,0,"11,801","16,62"
2025-07-07 15:55:00,0,"11,82","16,248"
2025-07-07 15:50:00,0,"11,832","16,717"
2025-07-07 15:45:00,0,"11,91","15,546"
2025-07-07 15:40:00,0,"11,857","16,831"
2025-07-07 15:35:00,0,"11,834","17,424"
2025-07-07 15:30:00,0,"11,886","17,394"
2025-07-07 15:25:00,0,"12,2","16,638"
2025-07-07 15:20:00,0,"12,684","17,354"
2025-07-07 15:15:00,0,"11,977","16,5"
2025-07-07 15:10:00,0,"12,037","17,813"
2025-07-07 15:05:00,0,"11,941","17,496"
2025-07-07 15:00:00,0,"11,893","16,513"
2025-07-07 14:55:00,0,"12,446","15,824"
2025-07-07 14:50:00,0,"12,952","15,133"
2025-07-07 14:45:00,0,"11,652","15,336"
2025-07-07 14:40:00,0,"10,988","16,435"
2025-07-07 14:35:00,0,"10,987","16,439"
2025-07-07 14:30:00,0,"10,716","16,489"
2025-07-07 14:25:00,0,"10,663","17,162"
2025-07-07 14:20:00,0,"10,819","16,067"
2025-07-07 14:15:00,0,"10,777","16,685"
2025-07-07 14:10:00,0,"10,74","15,538"
2025-07-07 14:05:00,0,"10,878","15,392"
2025-07-07 14:00:00,0,"10,912","14,113"
2025-07-07 13:55:00,0,"11,034","14,886"
2025-07-07 13:50:00,0,"10,822","14,993"
2025-07-07 13:45:00,0,"10,718","15,656"
2025-07-07 13:40:00,0,"10,471","15,212"
2025-07-07 13:35:00,0,"10,758","15,809"
2025-07-07 13:30:00,0,"10,529","14,705"
2025-07-07 13:25:00,0,"10,71","14,519"
2025-07-07 13:20:00,0,"10,392","14,052"
2025-07-07 13:15:00,0,"10,492","13,469"
2025-07-07 13:10:00,0,"10,64","13,338"
2025-07-07 13:05:00,0,"10,33","14,64"
2025-07-07 13:00:00,0,"10,364","14,23"
2025-07-07 12:55:00,0,"10,926","14,033"
2025-07-07 12:50:00,0,"10,54","13,918"
2025-07-07 12:45:00,0,"10,517","13,699"
2025-07-07 12:40:00,0,"11,146","13,376"
2025-07-07 12:35:00,0,"10,326","13,096"
2025-07-07 12:30:00,0,"10,88","12,882"
2025-07-07 12:25:00,0,"10,501","12,768"
2025-07-07 12:20:00,0,"10,788","14,486"
2025-07-07 12:15:00,0,"10,444","14,962"
2025-07-07 12:10:00,0,"10,607","13,916"
2025-07-07 12:05:00,0,"10,658","13,807"
2025-07-07 12:00:00,0,"10,571","14,882"
2025-07-07 11:55:00,0,"10,415","13,19"
2025-07-07 11:50:00,0,"10,553","13,074"
2025-07-07 11:45:00,0,"10,391","14,09"
2025-07-07 11:40:00,0,"11,734","14,479"
2025-07-07 11:35:00,0,"11,218","14,179"
2025-07-07 11:30:00,0,"10,463","14,272"
2025-07-07 11:25:00,0,"10,214","13,885"
2025-07-07 11:20:00,0,"10,144","14,162"
2025-07-07 11:15:00,0,"10,152","14,083"
2025-07-07 11:10:00,0,"10,171","12,983"
2025-07-07 11:05:00,0,"10,236","13,478"
2025-07-07 11:00:00,0,"9,979","14,741"
2025-07-07 10:55:00,0,"9,973","16,127"
2025-07-07 10:50:00,0,"9,942","16,636"
2025-07-07 10:45:00,0,"10,276","17,05"
2025-07-07 10:40:00,0,"10,177","16,816"
2025-07-07 10:35:00,0,"10,034","16,175"
2025-07-07 10:30:00,0,"10,074","15,498"
2025-07-07 10:25:00,0,"10,067","15,476"
2025-07-07 10:20:00,0,"10,178","16,926"
2025-07-07 10:15:00,0,"10,484","16,381"
2025-07-07 10:10:00,0,"10,124","16,129"
2025-07-07 10:05:00,0,"10,024","16,769"
2025-07-07 10:00:00,0,"9,714","14,808"
2025-07-07 09:55:00,0,"9,713","15,03"
2025-07-07 09:50:00,0,"9,599","12,817"
2025-07-07 09:45:00,0,"9,817","12,397"
2025-07-07 09:40:00,0,"9,762","12,113"
2025-07-07 09:35:00,0,"9,654","11,764"
2025-07-07 09:30:00,0,"9,677","12,785"
2025-07-07 09:25:00,0,"9,556","12,986"
2025-07-07 09:20:00,0,"9,93","13,223"
2025-07-07 09:15:00,0,"9,818","12,919"
2025-07-07 09:10:00,0,"10,891","13,132"
2025-07-07 09:05:00,0,"9,798","12,2"
2025-07-07 09:00:00,0,"9,66","12,125"
2025-07-07 08:55:00,0,"9,684","12,1"
2025-07-07 08:50:00,0,"9,709","10,984"
2025-07-07 08:45:00,0,"10,018","10,595"
2025-07-07 08:40:00,0,"9,467","11,646"
2025-07-07 08:35:00,0,"9,479","11,969"
2025-07-07 08:30:00,0,"9,468","11,482"
2025-07-07 08:25:00,0,"9,413","11,303"
2025-07-07 08:20:00,0,"9,468","10,802"
2025-07-07 08:15:00,0,"9,659","10,366"
2025-07-07 08:10:00,0,"9,338","10,591"
2025-07-07 08:05:00,0,"9,366","9,868"
2025-07-07 08:00:00,0,"9,556","9,5"
2025-07-07 07:55:00,0,"9,533","9,859"
2025-07-07 07:50:00,0,"9,385","10,823"
2025-07-07 07:45:00,0,"9,439","10,453"
2025-07-07 07:40:00,0,"9,788","10,711"
2025-07-07 07:35:00,0,"9,661","10,7"
2025-07-07 07:30:00,0,"9,946","10,813"
2025-07-07 07:25:00,0,"9,901","11,92"
2025-07-07 07:20:00,0,"9,782","9,689"
2025-07-07 07:15:00,0,"9,666","8,947"
2025-07-07 07:10:00,0,"8,212","8,689"
2025-07-07 07:05:00,0,"8,39","8,257"
2025-07-07 07:00:00,0,"8,149","8,797"
2025-07-07 06:55:00,0,"7,517","10,255"
2025-07-07 06:50:00,0,"7,499","9,202"
2025-07-07 06:45:00,0,"7,376","9,167"
2025-07-07 06:40:00,0,"7,376","8,827"
2025-07-07 06:35:00,0,"7,213","8,53"
2025-07-07 06:30:00,0,"7,187","7,945"
2025-07-07 06:25:00,0,"7,218","7,987"
2025-07-07 06:20:00,0,"7,475","7,952"
2025-07-07 06:15:00,0,"7,2","7,585"
2025-07-07 06:10:00,0,"7,691","7,506"
2025-07-07 06:05:00,0,"6,644","9,86"
2025-07-07 06:00:00,0,"6,394","9,347"
2025-07-07 05:55:00,0,"6,252","7,69"
2025-07-07 05:50:00,0,"6,254","8,62"
2025-07-07 05:45:00,0,"6,022","9,179"
2025-07-07 05:40:00,0,"5,904","9,023"
2025-07-07 05:35:00,0,"6,017","4,494"
2025-07-07 05:30:00,0,"6,15","4,495"
2025-07-07 05:25:00,0,"6,067","3,109"
2025-07-07 05:20:00,0,"5,954","2,89"
2025-07-07 05:15:00,0,"5,966","3,779"
2025-07-07 05:10:00,0,"5,952","3,943"
2025-07-07 05:05:00,0,"5,971","3,967"
2025-07-07 05:00:00,0,"5,969","4,276"
2025-07-07 04:55:00,0,"6,011","2,861"
2025-07-07 04:50:00,0,"6,25","2,891"
2025-07-07 04:45:00,0,"5,977","4,034"
2025-07-07 04:40:00,0,"5,969","3,997"
2025-07-07 04:35:00,0,"5,953","3,99"
2025-07-07 04:30:00,0,"5,928","4,339"
2025-07-07 04:25:00,0,"6,094","3,485"
2025-07-07 04:20:00,0,"6,08","2,852"
2025-07-07 04:15:00,0,"6,266","3,34"
2025-07-07 04:10:00,0,"6,214","3,972"
2025-07-07 04:05:00,0,"5,928","4,01"
2025-07-07 04:00:00,0,"6,01","3,996"
2025-07-07 03:55:00,0,"6,102","4,01"
2025-07-07 03:50:00,0,"6,091","4,475"
2025-07-07 03:45:00,0,"6,085","2,904"
2025-07-07 03:40:00,0,"6,247","2,882"
2025-07-07 03:35:00,0,"6,186","4,174"
2025-07-07 03:30:00,0,"5,989","3,998"
2025-07-07 03:25:00,0,"5,908","4,531"
2025-07-07 03:20:00,0,"5,911","2,902"
2025-07-07 03:15:00,0,"5,903","2,905"
2025-07-07 03:10:00,0,"5,946","3,973"
2025-07-07 03:05:00,0,"6,077","4,04"
2025-07-07 03:00:00,0,"5,993","3,991"
2025-07-07 02:55:00,0,"6,072","4,363"
2025-07-07 02:50:00,0,"5,894","2,86"
2025-07-07 02:45:00,0,"5,43","3,11"
2025-07-07 02:40:00,0,"3,93","3,971"
2025-07-07 02:35:00,0,"3,923","3,959"
2025-07-07 02:30:00,0,"4,073","3,978"
2025-07-07 02:25:00,0,"3,928","4,466"
2025-07-07 02:20:00,0,"3,941","2,905"
2025-07-07 02:15:00,0,"4,06","2,896"
2025-07-07 02:10:00,0,"3,937","4,081"
2025-07-07 02:05:00,0,"3,857","4,026"
2025-07-07 02:00:00,0,"3,912","4,08"
2025-07-07 01:55:00,0,"3,95","4,104"
2025-07-07 01:50:00,0,"3,847","2,854"
2025-07-07 01:45:00,0,"3,857","3,192"
2025-07-07 01:40:00,0,"3,949","4,01"
2025-07-07 01:35:00,0,"3,89","4,009"
2025-07-07 01:30:00,0,"3,836","4,036"
2025-07-07 01:25:00,0,"3,947","4,364"
2025-07-07 01:20:00,0,"3,985","2,902"
2025-07-07 01:15:00,0,"3,92","2,867"
2025-07-07 01:10:00,0,"3,916","4,025"
2025-07-07 01:05:00,0,"3,907","4,045"
2025-07-07 01:00:00,0,"4,054","3,962"
2025-07-07 00:55:00,0,"3,912","4,283"
2025-07-07 00:50:00,0,"4,037","2,911"
2025-07-07 00:45:00,0,"3,833","2,915"
2025-07-07 00:40:00,0,"3,83","4,712"
2025-07-07 00:35:00,0,"3,871","3,982"
2025-07-07 00:30:00,0,"3,962","4,316"
2025-07-07 00:25:00,0,"3,908","2,88"
2025-07-07 00:20:00,0,"4,045","2,97"
2025-07-07 00:15:00,0,"4,037","4,108"
2025-07-07 00:10:00,0,"3,904","4,013"
2025-07-07 00:05:00,0,"3,905","4,022"
2025-07-07 00:00:00,0,"3,976","3,985"
2025-07-06 23:55:00,0,"3,967","4,294"
2025-07-06 23:50:00,0,"3,952","2,917"
2025-07-06 23:45:00,0,4,"2,87"
2025-07-06 23:40:00,0,"4,061","4,025"
2025-07-06 23:35:00,0,"4,11","3,952"
2025-07-06 23:30:00,0,"3,958","3,935"
2025-07-06 23:25:00,0,"3,871","4,53"
2025-07-06 23:20:00,0,"3,886","2,99"
2025-07-06 23:15:00,0,"3,866","2,896"
2025-07-06 23:10:00,0,"3,88","3,814"
2025-07-06 23:05:00,0,"4,003","3,996"
2025-07-06 23:00:00,0,"4,019",4
2025-07-06 22:55:00,0,"3,869","3,956"
2025-07-06 22:50:00,0,"3,857","4,39"
2025-07-06 22:45:00,0,"3,892","2,857"
2025-07-06 22:40:00,0,"3,934","2,872"
2025-07-06 22:35:00,0,"3,93","3,989"
2025-07-06 22:30:00,0,"3,93","3,995"
2025-07-06 22:25:00,0,"4,22","3,996"
2025-07-06 22:20:00,0,"3,942","4,369"
2025-07-06 22:15:00,0,"3,929","3,532"
2025-07-06 22:10:00,0,"3,93","2,863"
2025-07-06 22:05:00,0,"3,882","3,593"
2025-07-06 22:00:00,0,"3,901","3,977"
2025-07-06 21:55:00,0,"3,928","3,979"
2025-07-06 21:50:00,0,"4,264","4,375"
2025-07-06 21:45:00,0,"3,93","3,517"
2025-07-06 21:40:00,0,"3,887","2,912"
2025-07-06 21:35:00,0,"3,889","3,431"
2025-07-06 21:30:00,0,"3,863","4,018"
2025-07-06 21:25:00,0,"3,894","3,986"
2025-07-06 21:20:00,0,"4,052",4
2025-07-06 21:15:00,0,"3,946","4,339"
2025-07-06 21:10:00,0,"4,108","2,866"
2025-07-06 21:05:00,0,"4,03","3,236"
2025-07-06 21:00:00,0,"4,04","3,997"
2025-07-06 20:55:00,0,"4,034","3,992"
2025-07-06 20:50:00,0,"4,027","4,564"
2025-07-06 20:45:00,0,"4,069","3,122"
2025-07-06 20:40:00,0,"3,846","2,899"
2025-07-06 20:35:00,0,"3,852","3,896"
2025-07-06 20:30:00,0,"3,986","3,943"
2025-07-06 20:25:00,0,"3,844","4,447"
2025-07-06 20:20:00,0,"3,845","2,976"
2025-07-06 20:15:00,0,"3,829","2,909"
2025-07-06 20:10:00,0,"3,98","4,021"
2025-07-06 20:05:00,0,"3,872","4,103"
2025-07-06 20:00:00,0,"3,9","4,122"
2025-07-06 19:55:00,0,"3,925","4,558"
2025-07-06 19:50:00,0,"4,064","2,878"
2025-07-06 19:45:00,0,"4,015","3,245"
2025-07-06 19:40:00,0,"3,904","4,092"
2025-07-06 19:35:00,0,"3,91","4,056"
2025-07-06 19:30:00,0,"3,906","4,237"
2025-07-06 19:25:00,0,"3,938","4,458"
2025-07-06 19:20:00,0,"3,938","2,92"
2025-07-06 19:15:00,0,"3,856","3,067"
2025-07-06 19:10:00,0,"3,98","4,104"
2025-07-06 19:05:00,0,"3,826","4,38"
2025-07-06 19:00:00,0,"3,833","4,628"
2025-07-06 18:55:00,0,"3,828","2,866"
2025-07-06 18:50:00,0,"3,817","2,857"
2025-07-06 18:45:00,0,"3,906","4,024"
2025-07-06 18:40:00,0,"4,014","5,122"
2025-07-06 18:35:00,0,"4,039","3,403"
2025-07-06 18:30:00,0,"3,898","2,91"
2025-07-06 18:25:00,0,"3,902","2,896"
2025-07-06 18:20:00,0,"3,912","5,156"
2025-07-06 18:15:00,0,"3,892","6,701"
2025-07-06 18:10:00,0,"3,886","5,137"
2025-07-06 18:05:00,0,"3,851","4,733"
2025-07-06 18:00:00,0,"4,073","3,98"
