Date,Consumption [kW],MCB 1102 [kW],MCB 1202 [kW],MCB 1201 [kW],MCB 1101 [kW],DKS PD / PTP  17 Fl [kW],MCB 1601 [kW],ECB 1801 150A [kW],ECB 1901 [kW],MCB 1401 [kW],MCB 1501 [kW],ECB 225 -  21F [kW],ECB 20F [kW],MCB 802 [kW],MCB 801 [kW],MCB 701 [kW],MCB 702 [kW],ECB 2301 150A [kW],ECB 2201 150A [kW],EBC 2401 150A [kW]
2025-07-22 03:35:00,0,"0,005","0,001","0,001","0,001","2,131","4,892","8,927","4,292","2,683","9,4","7,092","9,028","1,85","0,919","3,322","1,868","11,066","10,128","9,344"
2025-07-22 03:30:00,0,"0,005","0,001","0,001","0,001","2,131","4,864","9,095","2,924","2,825","9,268","7,169","6,798","1,842","0,839","3,473","2,161","11,128","10,174","9,54"
2025-07-22 03:25:00,0,"0,005","0,001","0,001","0,001","2,131","4,862","9,01","2,921","2,676","9,346","7,307","5,922","1,795","1,262","3,638","2,252","11,156","10,098","9,149"
2025-07-22 03:20:00,0,"0,005","0,001","0,001","0,001","2,131","5,192","9,157","3,946","2,855","9,425","7,338","5,755","1,776","1,354","3,634","2,25","11,168","10,007","9,508"
2025-07-22 03:15:00,0,"0,005","0,001","0,001","0,001","2,131","5,088","8,92","3,965","2,682","9,443","7,094","8,573","1,775","0,965","3,529","2,213","10,918","10,097","9,426"
2025-07-22 03:10:00,0,"0,005","0,001","0,001","0,001","2,131","4,876","8,983","4,516","2,653","9,103","7,206","9,353","1,772","0,892","3,488","2,257","10,591","10,049","9,145"
2025-07-22 03:05:00,0,"0,005","0,001","0,001","0,001","2,131","4,866","8,987","2,926","2,819","9,305","6,97","6,034","1,837","0,899","3,46","2,305","10,676","10,021","9,17"
2025-07-22 03:00:00,0,"0,005","0,001","0,001","0,001","2,131","4,852","8,95","2,88","2,738","9,484","7,272","5,914","1,855","0,948","3,602","2,104","10,64","10,033","9,316"
2025-07-22 02:55:00,0,"0,005","0,001","0,001","0,001","2,131","5,137","9,167","3,654","2,754","9,564","7,28","5,864","1,855","0,856","3,546","1,825","11,016","10,141","9,334"
2025-07-22 02:50:00,0,"0,005","0,001","0,001","0,001","2,132","4,967","8,983","3,967","2,638","9,444","7,068","8,573","1,856","0,866","3,656","1,613","10,981","10,316","9,416"
2025-07-22 02:45:00,0,"0,005","0,001","0,001","0,001","2,132","4,838","9,076","4,295","2,773","9,136","6,935","7,595","1,814","0,871","3,534","1,517","10,822","10,992","9,424"
2025-07-22 02:40:00,0,"0,005","0,001","0,001","0,001","2,131","4,9","8,974","3,56","2,812","9,167","6,935","5,849","1,782","0,894","3,506","1,538","10,662","9,924","10,021"
2025-07-22 02:35:00,0,"0,005","0,001","0,001","0,001","2,132","5,106","8,975","2,934","2,712","9,432","7,336","5,898","1,793","0,924","3,464","1,508","11,185","10,109","9,202"
2025-07-22 02:30:00,0,"0,005","0,001","0,001","0,001","2,134","5,48","8,838","3,421","2,881","9,499","7,157","7,295","1,805","0,917","3,463","1,576","11,24","10,272","9,2"
2025-07-22 02:25:00,0,"0,005","0,001","0,001","0,001","2,134","5,377","8,828","4,001","2,839","9,446","7,41","9,125","1,842","0,878","3,665","1,843","11,495","10,21","9,2"
2025-07-22 02:20:00,0,"0,005","0,001","0,001","0,001","2,134","5,164","8,924","4,219","2,878","9,204","7,229","6,932","1,856","0,948","3,623","2,165","11,298","10,126","9,282"
2025-07-22 02:15:00,0,"0,005","0,001","0,001","0,001","2,136","4,841","9,002","3,973","2,927","9,234","7,193","5,891","1,86","0,966","3,593","2,426","11,263","10,201","9,438"
2025-07-22 02:10:00,0,"0,005","0,001","0,001","0,001","2,137","4,896","8,911","2,884","2,978","9,512","7,54","6,374","1,86","0,955","3,577","2,464","10,957","10,487","9,196"
2025-07-22 02:05:00,0,"0,005","0,001","0,001","0,001","2,14","4,938","8,929","2,879","2,879","9,481","7,241","5,988","1,823","0,953","3,541","2,419","10,94","10,256","9,294"
2025-07-22 02:00:00,0,"0,005","0,001","0,001","0,001","2,14","4,885","8,934","3,914","2,97","9,413","7,41","11,069","1,787","0,938","3,635","2,142","10,886","10,189","9,21"
2025-07-22 01:55:00,0,"0,005","0,001","0,001","0,001","2,14","4,685","9,233","4,316","3,106","9,2","7,188","6,889","1,794","0,956","3,466","1,871","11,197","10,354","9,338"
2025-07-22 01:50:00,0,"0,005","0,001","0,001","0,001","2,141","4,752","9,514","3,787","2,802","9,55","7,306","5,762","1,794","0,923","3,719","1,667","10,692","10,496","9,372"
2025-07-22 01:45:00,0,"0,005","0,001","0,001","0,001","2,144","5,009","9,268","2,936","2,959","9,34","7,166","5,952","1,849","0,952","3,744","1,514","10,638","11,082","9,232"
2025-07-22 01:40:00,0,"0,005","0,001","0,001","0,001","2,144","4,94","9,107","2,921","2,717","9,584","7,231","7,978","1,858","0,871","3,524","1,478","10,404","10,272","9,257"
2025-07-22 01:35:00,0,"0,005","0,001","0,001","0,001","2,144","4,958","8,9","4,184","2,879","9,308","6,998","9,023","1,853","0,876","3,466","1,487","11,02","10,343","9,308"
2025-07-22 01:30:00,0,"0,005","0,001","0,001","0,001","2,144","4,82","8,886","4,59","2,647","9,455","7,147","6,853","1,862","0,931","3,7","1,596","11,141","10,3","9,551"
2025-07-22 01:25:00,0,"0,005","0,001","0,001","0,001","2,135","4,894","8,852","3,007","2,754","9,498","7,226","5,782","1,844","0,866","3,558","1,873","11,045","10,536","9,536"
2025-07-22 01:20:00,0,"0,005","0,001","0,001","0,001","2,131","4,928",9,"2,878","3,037","9,222","7,116","5,818","1,784","1,18","3,727","2,201","10,709","10,259","9,37"
2025-07-22 01:15:00,0,"0,005","0,001","0,001","0,001","2,131","4,903","8,86","3,565","3,59","9,354","7,358","5,87","1,783","1,474","3,533","2,395","10,981","10,217","9,359"
2025-07-22 01:10:00,0,"0,005","0,001","0,001","0,001","2,131","5,084","8,866","4,261","3,968","9,242","7,015","10,921","1,786","0,875","3,588","2,389","10,529","10,27","9,437"
2025-07-22 01:05:00,0,"0,005","0,001","0,001","0,001","2,129","4,91","8,957","3,977","4,118","9,36","7,031","6,834","1,842","0,847","3,547","2,368","9,653","9,258","8,498"
2025-07-22 01:00:00,0,"0,005","0,001","0,001","0,001","2,131","4,962","8,939","2,932","4,278","9,395","7,493","5,856","1,854","0,859","3,829","2,041","10,874","10,255","9,244"
2025-07-22 00:55:00,0,"0,005","0,001","0,001","0,001","2,13","4,753","9,076","2,936","4,177","9,084","7,106","6,154","1,854","0,911","3,841","1,782","11,023","10,187","9,473"
2025-07-22 00:50:00,0,"0,005","0,001","0,001","0,001","2,13","4,522","8,939","3,982","4,453","9,54","7,294","8,128","1,858","0,97","3,512","1,586","10,526","10,808","9,649"
2025-07-22 00:45:00,0,"0,005","0,001","0,001","0,001","2,129","4,644","8,958","4,404","4,382","9,12","6,938","8,574","1,814","0,98","3,527","1,488","10,783","10,967","9,536"
2025-07-22 00:40:00,0,"0,005","0,001","0,001","0,001","2,129","4,631","9,034","3,486","4,372","9,456","7,14","5,837","1,787","0,874","3,679","1,484","10,636","10,361","9,394"
2025-07-22 00:35:00,0,"0,005","0,001","0,001","0,001","2,129","4,579","9,324","2,894","4,298","9,301","7,024","5,777","1,788","0,944","3,667","1,526","10,975","10,436","9,394"
2025-07-22 00:30:00,0,"0,005","0,001","0,001","0,001","2,128","4,708","9,254","3,244","4,295","9,278","7,213","5,893","1,789","0,976","3,648","1,676","11,056","10,378","9,482"
2025-07-22 00:25:00,0,"0,005","0,001","0,001","0,001","2,129","4,69","9,089","4,11","4,313","9,193","7,31","7,652","1,856","0,899","3,942","1,945","11,339","10,447","9,482"
2025-07-22 00:20:00,0,"0,005","0,001","0,001","0,001","2,129","4,886","9,15","4,576","4,162","9,27","7,152","10,678","1,889","0,936","3,986","2,213","10,645","10,21","9,836"
2025-07-22 00:15:00,0,"0,005","0,001","0,001","0,001","2,129","4,716","9,143","2,951","4,403","9,496","7,322","5,794","1,876","0,985","3,995","2,382","11,077","10,27","9,601"
2025-07-22 00:10:00,0,"0,005","0,001","0,001","0,001","2,129","4,903","9,041","2,933","4,434","9,582","7,128","5,857","1,866","0,913","4,224","2,388","11,005","10,252","9,916"
2025-07-22 00:05:00,0,"0,005","0,001","0,001","0,001","2,129","4,903","9,124","3,702","4,366","9,082","7,303","5,992","1,84","0,947","4,64","2,399","11,353","10,267","9,785"
2025-07-22 00:00:00,0,"0,005","0,001","0,001","0,001","2,129","4,808","9,311","3,966","4,224","9,319","7,318","8,906","1,799","0,976","4,912","2,43","10,812","10,337","9,87"
2025-07-21 23:55:00,0,"0,005","0,001","0,001","0,001","2,128","4,991","9,222","4,426","4,466","9,487","7,186","8,312","1,799","0,886","4,889","2,466","10,768","10,175","9,986"
2025-07-21 23:50:00,0,"0,005","0,001","0,001","0,001","2,135","5,059","9,14","2,892","4,627","11,118","7,544","5,951","1,796","0,91","5,686","2,191","10,649","10,724","9,253"
2025-07-21 23:45:00,0,"0,005","0,001","0,001","0,001","2,147","5,071","9,023","2,875","4,663","13,105","7,304","5,875","1,854","0,938","5,524","1,915","11,132","10,624","9,236"
2025-07-21 23:40:00,0,"0,005","0,001","0,001","0,001","2,172","3,587","9,085","3,784","4,529","12,806","7,56","7,31","1,865","0,853","5,255","1,694","11,233","10,433","9,27"
2025-07-21 23:35:00,0,"0,005","0,001","0,001","0,001","2,182","4,31","9,314","4,084","4,597","12,788","7,397","8,808","1,865","0,889","5,279","1,49","11,55","10,378","9,715"
2025-07-21 23:30:00,0,"0,005","0,001","0,001","0,001","2,18","4,82","9,401","4,014","4,723","13,104","7,789","7,355","1,87","0,922","5,276","1,525","11,218","10,285","9,293"
2025-07-21 23:25:00,0,"0,005","0,001","0,001","0,001","2,179","4,513","9,412","2,923","4,619","12,835","7,342","5,719","1,841","0,858","4,996","1,528","10,982","10,384","9,564"
2025-07-21 23:20:00,0,"0,005","0,001","0,001","0,001","2,18","4,62","9,604","2,976","4,582","12,92","7,226","6,034","1,799","0,934","5,353","1,628","10,582","10,456","9,362"
2025-07-21 23:15:00,0,"0,005","0,001","0,001","0,001","2,18","5,142","9,428","4,147","4,582","12,763","7,23","7,07","1,819","1,046","5,4","1,942","11,059","10,578","9,664"
2025-07-21 23:10:00,0,"0,005","0,001","0,001","0,001","2,183","4,718","9,504","4,114","4,748","13,236","7,396","8,976","1,813","1,561","5,602","2,255","10,807","10,043","9,571"
2025-07-21 23:05:00,0,"0,005","0,001","0,001","0,001","2,183","5,016","9,608","3,888","5,028","13,418","7,826","6,118","1,865","0,89","5,82","2,554","10,759","10,828","9,464"
2025-07-21 23:00:00,0,"0,005","0,001","0,001","0,001","2,183","4,822","9,712","2,875","4,922","13,523","7,688","5,861","1,885","0,862","6,004","2,562","10,699","10,416","9,568"
2025-07-21 22:55:00,0,"0,005","0,001","0,001","0,001","2,182","4,696","9,502","2,922","4,777","13,301","7,332","5,933","1,888","0,84","6,164","2,556","10,777","10,388","9,559"
2025-07-21 22:50:00,0,"0,005","0,001","0,001","0,001","2,182","4,835","9,571","4,456","4,782","13,338","7,32","8,383","1,892","0,847","6,384","2,472","11,05","11,371","9,403"
2025-07-21 22:45:00,0,"0,005","0,001","0,001","0,001","2,182","4,609","9,428","3,997","5,19","13,562","7,258","9,079","1,83","0,853","6,684","2,132","11,359","10,723","9,191"
2025-07-21 22:40:00,0,"0,005","0,001","0,001","0,001","2,147","4,837","9,421","4,525","4,777","13,132","7,529","6,293","1,795","0,848","6,598","1,873","11,168","10,691","9,362"
2025-07-21 22:35:00,0,"0,005","0,001","0,001","0,001","2,144","4,738","9,416","2,959","4,957","13,376","7,276","5,87","1,793","0,847","6,998","1,639","11,023","10,723","9,058"
2025-07-21 22:30:00,0,"0,005","0,001","0,001","0,001","2,159","5,082","9,887","2,898","5,27","13,474","7,61","5,81","1,792","0,846","6,557","1,547","11,152","10,796","9,776"
2025-07-21 22:25:00,0,"0,005","0,001","0,001","0,001","2,185","4,9","9,323","3,536","5,371","13,183","7,385","6,125","1,854","0,844","6,354","1,584","10,984","10,663",9
2025-07-21 22:20:00,0,"0,005","0,001","0,001","0,001","2,242","4,784","9,401","4,318","5,19","13,768","7,158","11,692","1,882","0,845","6,276","1,601","10,831","10,427","9,143"
2025-07-21 22:15:00,0,"0,005","0,001","0,001","0,001","2,242","4,904","9,373","3,832","5,326","14,176","7,394","6,052","1,891","0,845","6,686","1,769","10,698","10,394","9,389"
2025-07-21 22:10:00,0,"0,005","0,001","0,001","0,001","2,222","4,686","9,25","2,914","5,563","14,376","7,29","5,978","1,9","0,844","6,746","2,082","10,897","10,372","9,404"
2025-07-21 22:05:00,0,"0,005","0,001","0,001","0,001","2,23","4,745","9,312","2,928","5,64","14,096","7,168","5,718","1,913","0,851","7,361","2,435","10,6","10,508","9,366"
2025-07-21 22:00:00,0,"0,005","0,001","0,001","0,001","2,231","4,818","9,187","4,128","5,754","14,08","7,537","8,326","1,817","0,85","7,175","2,638","10,796","10,454","9,439"
2025-07-21 21:55:00,0,"0,005","0,001","0,001","0,001","2,236","4,726","9,196","4,53","5,742","14,159","7,518","9,288","1,794","0,85","6,574","2,599","10,564","10,447","9,156"
2025-07-21 21:50:00,0,"0,005","0,001","0,001","0,001","2,23","4,831","9,343","3,304","5,66","14,225","7,547","6,029","1,794","0,844","6,6","2,521","10,506","11,848","9,586"
2025-07-21 21:45:00,0,"0,005","0,001","0,001","0,001","2,227","4,954","9,353","2,926","5,807","14,02","7,259","5,958","1,795","0,845","6,823","2,254","10,474","10,862","9,7"
2025-07-21 21:40:00,0,"0,005","0,001","0,001","0,001","2,23","4,85","8,988","3,151","5,532","13,442","6,87","5,682","1,77","0,8","6,665","1,819","9,17","8,878","8,334"
2025-07-21 21:35:00,0,"0,005","0,001","0,001","0,001","2,237","4,891","10,166","4,301","5,824","14,312","7,405","6,968","1,884","0,848","7,276","1,678","11,387","10,417","9,982"
2025-07-21 21:30:00,0,"0,005","0,001","0,001","0,001","2,196","4,682","9,683","4,124","5,958","14,52","7,393","11,447","1,888","0,853","7,171","1,622","11,257","10,739","9,312"
2025-07-21 21:25:00,0,"0,005","0,001","0,001","0,001","2,182","5,088","9,972","2,915","6,035","14,4","7,274","5,77","1,884","0,895","7,121","1,633","10,938","10,312","9,41"
2025-07-21 21:20:00,0,"0,005","0,001","0,001","0,001","2,183","4,781","10,08","2,941","6,192","14,17","7,843","5,758","1,805","0,907","7,423","1,626","10,75","10,264","9,193"
2025-07-21 21:15:00,0,"0,005","0,001","0,001","0,001","2,224","4,772","9,748","4,022","6,493","14,371","7,651","6,127","1,787","0,92","7,78","1,818","10,979","10,272","9,302"
2025-07-21 21:10:00,0,"0,005","0,001","0,001","0,001","2,166","4,726","9,421","4,178","5,887","13,642","6,928","8,154","1,7","0,857","7,727","2,066","10,284","9,953","8,722"
2025-07-21 21:05:00,0,"0,005","0,001","0,001","0,001","2,281","4,741","9,602","3,319","6,157","14,174","7,35","8,828","1,792","1,63","7,219","2,495","10,931","10,368","8,984"
2025-07-21 21:00:00,0,"0,005","0,001","0,001","0,001","2,278","4,89","9,575","2,909","6,342","14,048","7,669","5,842","1,906","0,977","7,219","2,611","11,36","10,609","8,998"
2025-07-21 20:55:00,0,"0,005","0,001","0,001","0,001","2,254","4,75","9,57","3,764","6,496","14,278","7,535","5,916","1,878","0,857","7,516","2,652","10,787","10,132","9,332"
2025-07-21 20:50:00,0,"0,005","0,001","0,001","0,001","2,246","4,751","9,692","3,982","6,593","14,256","7,289","5,995","1,877","0,89","7,822","2,659","10,774","11,311","9,485"
2025-07-21 20:45:00,0,"0,005","0,001","0,001","0,001","2,24","4,877","9,578","4,427","6,353","14,287","7,459","7,357","1,865","0,917","7,913","2,599","11,142","10,105","9,358"
2025-07-21 20:40:00,0,"0,005","0,001","0,001","0,001","2,249","4,951","9,584","3,276","6,43","14,004","7,291","11,045","1,796","0,93","7,806","2,645","11,665","10,392","9,395"
2025-07-21 20:35:00,0,"0,005","0,001","0,001","0,001","2,249","5,035","9,648","2,93","6,458","14,3","7,342","6,307","1,78","0,866","7,654","2,65","11,458","10,175","9,414"
2025-07-21 20:30:00,0,"0,005","0,001","0,001","0,001","2,25","4,836","9,472","3,497","6,509","14,482","7,978","5,842","1,78","0,888","7,765","2,639","11,034","10,216","9,256"
2025-07-21 20:25:00,0,"0,005","0,001","0,001","0,001","2,23","4,829","9,527","4,019","6,422","14,635","7,435","5,99","1,811","0,902","7,8","2,657","11,101","10,256","9,295"
2025-07-21 20:20:00,0,"0,005","0,001","0,001","0,001","2,228","5,016","9,721","4,624","6,551","14,657","7,172","8,788","1,872","0,911","7,393","2,85","11,49","10,68","9,521"
2025-07-21 20:15:00,0,"0,005","0,001","0,001","0,001","2,25","7,432","9,438","2,936","6,706","14,671","7,152","8,436","1,873","0,959","7,867","2,878","10,687","10,321","9,185"
2025-07-21 20:10:00,0,"0,005","0,001","0,001","0,001","2,252","8,81","9,541","2,904","6,738","14,575","7,28","5,798","1,882","0,872","7,87","2,683","11,003","10,195","9,518"
2025-07-21 20:05:00,0,"0,005","0,001","0,001","0,001","2,239","8,896","9,418","3,726","6,522","15,548","7,175","5,957","1,885","0,858","7,396","2,686","10,963","10,379","9,426"
2025-07-21 20:00:00,0,"0,005","0,001","0,001","0,001","2,228","8,473","9,526","4,306","6,66","15,005","7,482","5,904","1,894","0,856","7,877","3,331","10,764","10,284","9,096"
2025-07-21 19:55:00,0,"0,005","0,001","0,001","0,001","2,225","8,912","9,593","4,436","7,243","15,335","7,135","7,898","1,909","0,887","7,39","5,384","10,781","10,992","9,059"
2025-07-21 19:50:00,0,"0,005","0,001","0,001","0,001","2,248","8,672","9,722","4,157","6,9","14,869","7,487","10,178","1,904","0,898","7,852","5,695","11,129","10,744","9,564"
2025-07-21 19:45:00,0,"0,005","0,001","0,001","0,001","2,256","9,205","9,667","4,142","6,778","15,227","7,228","5,868","1,898","0,954","8,293","6,064","11,768","10,638","9,632"
2025-07-21 19:40:00,0,"0,005","0,001","0,001","0,001","2,248","9,299","9,461","5,537","6,648","15,143","7,42","5,742","1,907","1,013","8,197","6,162","11,598","10,631","9,373"
2025-07-21 19:35:00,0,"0,005","0,001","0,001","0,001","2,244","9,617","9,257","5,836","6,802","15,365","7,786","6,668","1,876","1,067","7,962","6,276","11,458","10,703","9,325"
2025-07-21 19:30:00,0,"0,005","0,001","0,001","0,001","2,248","9,637","9,479","4,181","6,78","15,434","8,071","9,148","1,804","0,859","8,02","6,247","11,126","10,196","9,521"
2025-07-21 19:25:00,0,"0,005","0,001","0,001","0,001","2,254","9,654","9,218","4,698","6,786","14,986","7,482","8,185","1,907","0,901","8,04","6,062","10,98","10,043","9,55"
2025-07-21 19:20:00,0,"0,005","0,001","0,001","0,001","2,266","9,504","9,304","8,158","6,832","15,383","7,273","5,723","1,978","0,929","7,847","6,127","10,91","10,216","9,544"
2025-07-21 19:15:00,0,"0,005","0,001","0,001","0,001","1,338","9,575","9,319","8,876","7,964","15,1","7,178","5,892","1,982","0,863","7,682","6,107","11,387","10,528","9,428"
2025-07-21 19:10:00,0,"0,005","0,001","0,001","0,001","1,099","9,595","9,47","8,309","7,121","14,892","7,475","5,831","1,98","0,911","7,94","6,022","11,681","10,379","9,545"
2025-07-21 19:05:00,0,"0,005","0,001","0,001","0,001","1,105","9,875","9,13","7,47",7,"15,186","7,426","8,936","1,978","0,827","8,111","5,862","13,286","10,352","9,482"
2025-07-21 19:00:00,0,"0,005","0,001","0,001","0,001","1,117","10,324","9,152","7,592","7,258","15,46","7,361","9,185","1,9","1,574","8,156","5,701","12,33","10,446","9,46"
2025-07-21 18:55:00,0,"0,005","0,001","0,001","0,001","1,117","11,268","9,284","8,665","7,339","15,344","7,512","5,826","1,847","1,12","7,697","5,705","12,049","11,446","9,73"
2025-07-21 18:50:00,0,"0,005","0,001","0,001","0,001","1,123","10,892","9,096","9,032","7,544","15,007","7,296","5,873","1,849","0,884","7,634","5,924","11,696","10,883","9,475"
2025-07-21 18:45:00,0,"0,005","0,001","0,001","0,001","1,087","11,044","9,068","7,757","7,285","14,978","7,394","6,944","1,894","0,882","7,454","6,409","11,743","10,73","9,844"
2025-07-21 18:40:00,0,"0,005","0,001","0,001","0,001","1,087","10,735","9,185","7,535","7,63","15,222","7,216","8,932","1,987","0,922","7,48","6,325","11,936","10,267","10,144"
2025-07-21 18:35:00,0,"0,005","0,001","0,001","0,001","1,09","11,476","9,058","8,561","7,328","15,787","7,367","7,937","1,987","0,978","7,98","5,789","10,85","10,175","9,571"
