Date,Consumption [kW],MCB 1401 [kW],MCB 1501 [kW]
2025-07-04 18:10:00,0,"8,952","19,189"
2025-07-04 18:05:00,0,"8,928","18,964"
2025-07-04 18:00:00,0,"8,922","19,213"
2025-07-04 17:55:00,0,"9,122","19,154"
2025-07-04 17:50:00,0,"9,145","19,422"
2025-07-04 17:45:00,0,"8,953","19,456"
2025-07-04 17:40:00,0,"8,984","19,292"
2025-07-04 17:35:00,0,"9,296","19,296"
2025-07-04 17:30:00,0,"9,001","19,028"
2025-07-04 17:25:00,0,"9,059","19,23"
2025-07-04 17:20:00,0,"9,019","19,631"
2025-07-04 17:15:00,0,"9,236","19,322"
2025-07-04 17:10:00,0,"8,994","19,788"
2025-07-04 17:05:00,0,"9,228","20,076"
2025-07-04 17:00:00,0,"9,88","20,002"
2025-07-04 16:55:00,0,"9,419","19,835"
2025-07-04 16:50:00,0,"9,41","20,39"
2025-07-04 16:45:00,0,"9,527","20,513"
2025-07-04 16:40:00,0,"9,991","20,629"
2025-07-04 16:35:00,0,"9,659","20,359"
2025-07-04 16:30:00,0,"9,841","20,13"
2025-07-04 16:25:00,0,"10,255","20,622"
2025-07-04 16:20:00,0,"9,701","20,728"
2025-07-04 16:15:00,0,"9,761","20,6"
2025-07-04 16:10:00,0,"10,079","20,659"
2025-07-04 16:05:00,0,"10,423","20,102"
2025-07-04 16:00:00,0,"9,827","20,33"
2025-07-04 15:55:00,0,"9,715","19,506"
2025-07-04 15:50:00,0,"9,842","19,501"
2025-07-04 15:45:00,0,"9,311","20,244"
2025-07-04 15:40:00,0,"9,631","19,637"
2025-07-04 15:35:00,0,"9,422","20,044"
2025-07-04 15:30:00,0,"9,598","20,449"
2025-07-04 15:25:00,0,"9,643","19,898"
2025-07-04 15:20:00,0,"9,557","20,299"
2025-07-04 15:15:00,0,"9,476","19,546"
2025-07-04 15:10:00,0,"9,539","19,727"
2025-07-04 15:05:00,0,"9,91","19,68"
2025-07-04 15:00:00,0,"10,313","20,062"
2025-07-04 14:55:00,0,"9,832","20,078"
2025-07-04 14:50:00,0,"10,153","20,54"
2025-07-04 14:45:00,0,"9,704","20,879"
2025-07-04 14:40:00,0,"9,382","20,225"
2025-07-04 14:35:00,0,"9,307","20,725"
2025-07-04 14:30:00,0,"9,416","20,333"
2025-07-04 14:25:00,0,"9,88","20,382"
2025-07-04 14:20:00,0,"9,19","20,167"
2025-07-04 14:15:00,0,"9,061","19,54"
2025-07-04 14:10:00,0,"8,966","20,221"
2025-07-04 14:05:00,0,"10,456","19,502"
2025-07-04 14:00:00,0,"9,233","20,312"
2025-07-04 13:55:00,0,"8,972","19,735"
2025-07-04 13:50:00,0,"9,378","21,024"
2025-07-04 13:45:00,0,"9,172","20,111"
2025-07-04 13:40:00,0,"9,121","19,127"
2025-07-04 13:35:00,0,"8,993","19,633"
2025-07-04 13:30:00,0,"8,826","20,676"
2025-07-04 13:25:00,0,"9,006","19,751"
2025-07-04 13:20:00,0,"9,068","19,891"
2025-07-04 13:15:00,0,"8,846","21,008"
2025-07-04 13:10:00,0,"9,001","19,525"
2025-07-04 13:05:00,0,"8,516","20,161"
2025-07-04 13:00:00,0,"8,532","19,481"
2025-07-04 12:55:00,0,"8,717","19,538"
2025-07-04 12:50:00,0,"8,702","19,535"
2025-07-04 12:45:00,0,"8,496","19,524"
2025-07-04 12:40:00,0,"8,422","19,794"
2025-07-04 12:35:00,0,"8,666","20,02"
2025-07-04 12:30:00,0,"8,977","19,398"
2025-07-04 12:25:00,0,"8,56","20,449"
2025-07-04 12:20:00,0,"9,25","20,99"
2025-07-04 12:15:00,0,"8,78","20,796"
2025-07-04 12:10:00,0,"8,561","19,254"
2025-07-04 12:05:00,0,"8,478","19,609"
2025-07-04 12:00:00,0,"8,292","21,052"
2025-07-04 11:55:00,0,"8,61","20,101"
2025-07-04 11:50:00,0,"8,324","19,325"
2025-07-04 11:45:00,0,"8,389","18,866"
2025-07-04 11:40:00,0,"8,557","18,865"
2025-07-04 11:35:00,0,"8,64","18,606"
2025-07-04 11:30:00,0,"8,52","18,592"
2025-07-04 11:25:00,0,"8,206","18,858"
2025-07-04 11:20:00,0,"8,375","18,576"
2025-07-04 11:15:00,0,"8,68","18,578"
2025-07-04 11:10:00,0,"8,77","18,244"
2025-07-04 11:05:00,0,"10,02","18,485"
2025-07-04 11:00:00,0,"9,222","19,069"
2025-07-04 10:55:00,0,"8,642","17,89"
2025-07-04 10:50:00,0,"8,029","18,232"
2025-07-04 10:45:00,0,"8,156","18,377"
2025-07-04 10:40:00,0,"7,998","19,072"
2025-07-04 10:35:00,0,"8,458","17,867"
2025-07-04 10:30:00,0,"7,963","17,758"
2025-07-04 10:25:00,0,"7,932","18,234"
2025-07-04 10:20:00,0,"7,734","18,366"
2025-07-04 10:15:00,0,"8,053","17,707"
2025-07-04 10:10:00,0,"7,804","17,804"
2025-07-04 10:05:00,0,"7,705","18,583"
2025-07-04 10:00:00,0,"7,501","17,688"
2025-07-04 09:55:00,0,"7,562","17,18"
2025-07-04 09:50:00,0,"7,147","17,284"
2025-07-04 09:45:00,0,"6,947","17,495"
2025-07-04 09:40:00,0,"6,828","17,042"
2025-07-04 09:35:00,0,"6,864","17,322"
2025-07-04 09:30:00,0,"6,55","16,631"
2025-07-04 09:25:00,0,"6,577","17,322"
2025-07-04 09:20:00,0,"6,7","17,071"
2025-07-04 09:15:00,0,"7,298","16,387"
2025-07-04 09:10:00,0,"6,844","16,382"
2025-07-04 09:05:00,0,"6,686","16,388"
2025-07-04 09:00:00,0,"6,685","16,494"
2025-07-04 08:55:00,0,"6,812","16,285"
2025-07-04 08:50:00,0,"6,816","17,029"
2025-07-04 08:45:00,0,"6,644","16,825"
2025-07-04 08:40:00,0,"6,553","16,877"
2025-07-04 08:35:00,0,"6,755","16,805"
2025-07-04 08:30:00,0,"6,89","16,488"
2025-07-04 08:25:00,0,"6,764","16,416"
2025-07-04 08:20:00,0,"6,562","16,558"
2025-07-04 08:15:00,0,"6,358","16,558"
2025-07-04 08:10:00,0,"6,048","16,013"
2025-07-04 08:05:00,0,"6,016","15,96"
2025-07-04 08:00:00,0,"6,095","16,756"
2025-07-04 07:55:00,0,"6,246","16,223"
2025-07-04 07:50:00,0,"6,462","15,539"
2025-07-04 07:45:00,0,"5,734","15,193"
2025-07-04 07:40:00,0,"5,766","15,035"
2025-07-04 07:35:00,0,"5,693","16,098"
2025-07-04 07:30:00,0,"5,615","15,209"
2025-07-04 07:25:00,0,"5,779","14,974"
2025-07-04 07:20:00,0,"5,42","15,577"
2025-07-04 07:15:00,0,"5,189","15,751"
2025-07-04 07:10:00,0,"4,175","15,475"
2025-07-04 07:05:00,0,"4,201","15,316"
2025-07-04 07:00:00,0,"4,157","15,469"
2025-07-04 06:55:00,0,"3,99","15,785"
2025-07-04 06:50:00,0,"3,532","15,538"
2025-07-04 06:45:00,0,"3,24","15,139"
2025-07-04 06:40:00,0,"3,274","14,892"
2025-07-04 06:35:00,0,"3,2","14,9"
2025-07-04 06:30:00,0,"3,122","14,624"
2025-07-04 06:25:00,0,"2,996","14,862"
2025-07-04 06:20:00,0,"2,929","14,573"
2025-07-04 06:15:00,0,"2,774","14,803"
2025-07-04 06:10:00,0,"2,795","14,875"
2025-07-04 06:05:00,0,"2,846","15,07"
2025-07-04 06:00:00,0,"2,911","13,313"
2025-07-04 05:55:00,0,"2,936","11,875"
2025-07-04 05:50:00,0,"2,668","11,983"
2025-07-04 05:45:00,0,"2,694","12,437"
2025-07-04 05:40:00,0,"2,922","12,191"
2025-07-04 05:35:00,0,"2,753","11,732"
2025-07-04 05:30:00,0,"2,924","11,815"
2025-07-04 05:25:00,0,"2,864","11,975"
2025-07-04 05:20:00,0,"3,072","12,095"
2025-07-04 05:15:00,0,"2,844","12,019"
2025-07-04 05:10:00,0,"2,887","11,831"
2025-07-04 05:05:00,0,"2,551","12,007"
2025-07-04 05:00:00,0,"2,376","12,038"
2025-07-04 04:55:00,0,"2,22","11,962"
2025-07-04 04:50:00,0,"2,177","11,995"
2025-07-04 04:45:00,0,"2,1","11,933"
2025-07-04 04:40:00,0,"2,2","12,174"
2025-07-04 04:35:00,0,"2,062","12,341"
2025-07-04 04:30:00,0,"2,084","12,142"
2025-07-04 04:25:00,0,"2,12","11,948"
2025-07-04 04:20:00,0,"2,275","11,754"
2025-07-04 04:15:00,0,"2,219","12,252"
2025-07-04 04:10:00,0,"2,088","12,092"
2025-07-04 04:05:00,0,"2,149","11,827"
2025-07-04 04:00:00,0,"2,618","11,791"
2025-07-04 03:55:00,0,"2,26","11,834"
2025-07-04 03:50:00,0,"2,198","12,156"
2025-07-04 03:45:00,0,"2,322","12,234"
2025-07-04 03:40:00,0,"2,153","12,102"
2025-07-04 03:35:00,0,"2,167","11,814"
2025-07-04 03:30:00,0,"2,261","11,746"
2025-07-04 03:25:00,0,"2,293","12,114"
2025-07-04 03:20:00,0,"2,188","12,086"
2025-07-04 03:15:00,0,"2,148","12,187"
2025-07-04 03:10:00,0,"2,268","11,952"
2025-07-04 03:05:00,0,"2,17","12,098"
2025-07-04 03:00:00,0,"2,078","11,959"
2025-07-04 02:55:00,0,"2,338","12,142"
2025-07-04 02:50:00,0,"2,047","11,998"
2025-07-04 02:45:00,0,"2,287","11,783"
2025-07-04 02:40:00,0,"2,162","12,191"
2025-07-04 02:35:00,0,"2,056","11,988"
2025-07-04 02:30:00,0,"2,063","12,084"
2025-07-04 02:25:00,0,"2,244","11,825"
2025-07-04 02:20:00,0,"2,014","11,942"
2025-07-04 02:15:00,0,"2,068","11,887"
2025-07-04 02:10:00,0,"2,148","11,959"
2025-07-04 02:05:00,0,"2,305","12,017"
2025-07-04 02:00:00,0,"2,23","11,946"
2025-07-04 01:55:00,0,"2,17","12,46"
2025-07-04 01:50:00,0,"2,1","11,95"
2025-07-04 01:45:00,0,"2,256","11,716"
2025-07-04 01:40:00,0,"2,225","11,956"
2025-07-04 01:35:00,0,"2,158","11,891"
2025-07-04 01:30:00,0,"2,105","12,119"
2025-07-04 01:25:00,0,"2,192","12,076"
2025-07-04 01:20:00,0,"2,146","11,891"
2025-07-04 01:15:00,0,"2,141","12,11"
2025-07-04 01:10:00,0,"2,148","12,67"
2025-07-04 01:05:00,0,"2,279","13,69"
2025-07-04 01:00:00,0,"2,435","13,388"
2025-07-04 00:55:00,0,"2,785","13,639"
2025-07-04 00:50:00,0,"3,348","13,676"
2025-07-04 00:45:00,0,"3,516","14,492"
2025-07-04 00:40:00,0,"3,349","14,356"
2025-07-04 00:35:00,0,"3,497","13,578"
2025-07-04 00:30:00,0,"3,494","13,538"
2025-07-04 00:25:00,0,"3,7","13,669"
2025-07-04 00:20:00,0,"3,436","13,679"
2025-07-04 00:15:00,0,"3,552","13,53"
2025-07-04 00:10:00,0,"3,451","13,724"
2025-07-04 00:05:00,0,"3,637","13,993"
2025-07-04 00:00:00,0,"3,557","13,76"
2025-07-03 23:55:00,0,"3,799","13,596"
2025-07-03 23:50:00,0,"3,936","13,595"
2025-07-03 23:45:00,0,"4,008","14,468"
2025-07-03 23:40:00,0,"3,947","14,496"
2025-07-03 23:35:00,0,"3,974","14,597"
2025-07-03 23:30:00,0,"4,285","14,219"
2025-07-03 23:25:00,0,"4,228","14,182"
2025-07-03 23:20:00,0,"4,417","14,357"
2025-07-03 23:15:00,0,"4,555","14,588"
2025-07-03 23:10:00,0,"4,65","14,518"
2025-07-03 23:05:00,0,"4,525","14,216"
2025-07-03 23:00:00,0,"4,416","15,251"
2025-07-03 22:55:00,0,"4,618","15,582"
2025-07-03 22:50:00,0,"5,071","14,651"
2025-07-03 22:45:00,0,"5,126","14,22"
2025-07-03 22:40:00,0,"4,969","14,413"
2025-07-03 22:35:00,0,"4,939","15,232"
2025-07-03 22:30:00,0,"4,748","15,109"
2025-07-03 22:25:00,0,"5,028","14,735"
2025-07-03 22:20:00,0,"4,901","14,735"
2025-07-03 22:15:00,0,"4,945","14,839"
2025-07-03 22:10:00,0,"5,198","14,862"
2025-07-03 22:05:00,0,"5,46",15
2025-07-03 22:00:00,0,"5,285","14,915"
2025-07-03 21:55:00,0,"5,251","14,731"
2025-07-03 21:50:00,0,"5,26","14,755"
2025-07-03 21:45:00,0,"5,663","15,301"
2025-07-03 21:40:00,0,"5,384","14,858"
2025-07-03 21:35:00,0,"5,572","14,936"
2025-07-03 21:30:00,0,"5,707","14,938"
2025-07-03 21:25:00,0,"6,323","15,38"
2025-07-03 21:20:00,0,"7,018","15,084"
2025-07-03 21:15:00,0,"7,043","15,032"
2025-07-03 21:10:00,0,"7,325","15,152"
2025-07-03 21:05:00,0,"7,183","15,206"
2025-07-03 21:00:00,0,"7,267","15,696"
2025-07-03 20:55:00,0,"7,518","16,133"
2025-07-03 20:50:00,0,"7,924","15,766"
2025-07-03 20:45:00,0,"7,64","15,835"
2025-07-03 20:40:00,0,"7,625","15,538"
2025-07-03 20:35:00,0,"8,016","15,998"
2025-07-03 20:30:00,0,"8,437","15,678"
2025-07-03 20:25:00,0,"8,269","16,049"
2025-07-03 20:20:00,0,"8,278","16,387"
2025-07-03 20:15:00,0,"8,326","15,616"
2025-07-03 20:10:00,0,"8,908","15,908"
2025-07-03 20:05:00,0,"8,656","15,612"
2025-07-03 20:00:00,0,"8,66","16,296"
2025-07-03 19:55:00,0,"8,302","17,116"
2025-07-03 19:50:00,0,"8,401","15,961"
2025-07-03 19:45:00,0,"8,702","16,302"
2025-07-03 19:40:00,0,"8,486","16,304"
2025-07-03 19:35:00,0,"8,608","17,027"
2025-07-03 19:30:00,0,"8,6","16,211"
2025-07-03 19:25:00,0,"9,001","16,398"
2025-07-03 19:20:00,0,"8,851","16,134"
2025-07-03 19:15:00,0,"8,718","16,7"
2025-07-03 19:10:00,0,"8,804","16,454"
2025-07-03 19:05:00,0,"8,516","17,07"
2025-07-03 19:00:00,0,"8,797","16,484"
2025-07-03 18:55:00,0,"9,103","17,869"
2025-07-03 18:50:00,0,"8,946","17,303"
2025-07-03 18:45:00,0,"9,056","17,51"
2025-07-03 18:40:00,0,"9,172","17,297"
2025-07-03 18:35:00,0,"9,058","17,752"
2025-07-03 18:30:00,0,"9,071","17,923"
2025-07-03 18:25:00,0,"9,366","17,431"
2025-07-03 18:20:00,0,"9,37","17,344"
2025-07-03 18:15:00,0,"9,456","17,436"
2025-07-03 18:10:00,0,"9,319","17,689"
2025-07-03 18:05:00,0,"9,432","17,798"
2025-07-03 18:00:00,0,"9,67","18,188"
2025-07-03 17:55:00,0,"9,191","18,241"
2025-07-03 17:50:00,0,"9,413","18,086"
2025-07-03 17:45:00,0,"9,618","18,578"
2025-07-03 17:40:00,0,"9,442","18,179"
2025-07-03 17:35:00,0,"9,314","18,646"
2025-07-03 17:30:00,0,"9,178","19,643"
2025-07-03 17:25:00,0,"9,508","19,273"
2025-07-03 17:20:00,0,"9,557","19,104"
2025-07-03 17:15:00,0,"9,317","18,786"
2025-07-03 17:10:00,0,"9,563","18,854"
2025-07-03 17:05:00,0,"9,644","18,976"
2025-07-03 17:00:00,0,"9,883","19,15"
2025-07-03 16:55:00,0,"9,518","19,231"
2025-07-03 16:50:00,0,"9,554","19,054"
2025-07-03 16:45:00,0,"9,458","19,832"
2025-07-03 16:40:00,0,"9,341","19,337"
2025-07-03 16:35:00,0,"9,334","19,25"
2025-07-03 16:30:00,0,"9,43","18,514"
2025-07-03 16:25:00,0,"9,605","19,421"
2025-07-03 16:20:00,0,"9,596","18,644"
2025-07-03 16:15:00,0,"9,59","19,098"
2025-07-03 16:10:00,0,"9,991","19,122"
2025-07-03 16:05:00,0,"9,841","19,031"
2025-07-03 16:00:00,0,"10,493","19,012"
2025-07-03 15:55:00,0,"9,936","19,189"
2025-07-03 15:50:00,0,"10,416","19,27"
2025-07-03 15:45:00,0,"10,206","19,632"
2025-07-03 15:40:00,0,"9,93","18,985"
2025-07-03 15:35:00,0,"9,834","18,984"
2025-07-03 15:30:00,0,"10,118","19,205"
2025-07-03 15:25:00,0,"10,703","19,434"
2025-07-03 15:20:00,0,"10,572","19,951"
2025-07-03 15:15:00,0,"10,098","19,295"
2025-07-03 15:10:00,0,"10,037","19,189"
2025-07-03 15:05:00,0,"9,967","18,954"
2025-07-03 15:00:00,0,"9,91","19,345"
2025-07-03 14:55:00,0,"10,106","18,877"
2025-07-03 14:50:00,0,"10,186","19,53"
2025-07-03 14:45:00,0,"10,08","18,763"
2025-07-03 14:40:00,0,"10,258","19,454"
2025-07-03 14:35:00,0,"10,145","18,492"
2025-07-03 14:30:00,0,"10,612","18,992"
2025-07-03 14:25:00,0,"10,134","18,828"
2025-07-03 14:20:00,0,"10,361","18,61"
2025-07-03 14:15:00,0,"10,181","18,49"
2025-07-03 14:10:00,0,"10,136","18,72"
2025-07-03 14:05:00,0,"9,996","19,108"
2025-07-03 14:00:00,0,"9,702","19,664"
2025-07-03 13:55:00,0,"9,388","18,506"
2025-07-03 13:50:00,0,"9,302","19,226"
2025-07-03 13:45:00,0,"9,451","19,388"
2025-07-03 13:40:00,0,"8,964","17,635"
2025-07-03 13:35:00,0,"9,086","17,678"
2025-07-03 13:30:00,0,"8,981","18,293"
2025-07-03 13:25:00,0,"8,85","19,165"
2025-07-03 13:20:00,0,"9,112","18,82"
2025-07-03 13:15:00,0,"8,771","19,008"
2025-07-03 13:10:00,0,"8,699","17,849"
2025-07-03 13:05:00,0,"8,636","19,03"
2025-07-03 13:00:00,0,"8,394","19,273"
2025-07-03 12:55:00,0,"8,471","19,986"
2025-07-03 12:50:00,0,"8,028","19,7"
2025-07-03 12:45:00,0,"8,131","20,088"
2025-07-03 12:40:00,0,"8,11","19,89"
2025-07-03 12:35:00,0,"7,895","18,875"
2025-07-03 12:30:00,0,"7,942","19,008"
2025-07-03 12:25:00,0,"8,256","19,255"
2025-07-03 12:20:00,0,"8,242","19,229"
2025-07-03 12:15:00,0,"7,848","19,735"
2025-07-03 12:10:00,0,"8,226","18,596"
2025-07-03 12:05:00,0,"7,986","19,688"
2025-07-03 12:00:00,0,"7,814","19,906"
2025-07-03 11:55:00,0,"7,997","19,108"
2025-07-03 11:50:00,0,"8,236","18,656"
2025-07-03 11:45:00,0,"8,363","19,494"
2025-07-03 11:40:00,0,"8,057","18,113"
2025-07-03 11:35:00,0,"7,811","18,263"
2025-07-03 11:30:00,0,"7,746","18,485"
2025-07-03 11:25:00,0,"7,84","17,747"
2025-07-03 11:20:00,0,"7,908","17,695"
2025-07-03 11:15:00,0,"7,79","17,717"
2025-07-03 11:10:00,0,"8,106","18,022"
2025-07-03 11:05:00,0,"9,043","18,479"
2025-07-03 11:00:00,0,"8,398","17,521"
2025-07-03 10:55:00,0,"7,42","17,731"
2025-07-03 10:50:00,0,"7,62","17,008"
2025-07-03 10:45:00,0,"7,343","16,943"
2025-07-03 10:40:00,0,"7,525","17,726"
2025-07-03 10:35:00,0,"7,268","17,041"
2025-07-03 10:30:00,0,"7,081","18,109"
2025-07-03 10:25:00,0,"6,93","17,545"
2025-07-03 10:20:00,0,"6,89","16,954"
2025-07-03 10:15:00,0,"6,976","17,194"
2025-07-03 10:10:00,0,"6,814","16,562"
2025-07-03 10:05:00,0,"7,159","16,768"
2025-07-03 10:00:00,0,"6,862","16,46"
2025-07-03 09:55:00,0,"6,293","16,843"
2025-07-03 09:50:00,0,"6,076","17,392"
2025-07-03 09:45:00,0,"6,281","16,685"
2025-07-03 09:40:00,0,"6,313","15,9"
2025-07-03 09:35:00,0,"6,125","16,117"
2025-07-03 09:30:00,0,"6,064","16,879"
2025-07-03 09:25:00,0,"6,229","15,313"
2025-07-03 09:20:00,0,"6,029","15,278"
2025-07-03 09:15:00,0,"6,301","15,127"
2025-07-03 09:10:00,0,"6,071","16,063"
2025-07-03 09:05:00,0,"6,266","15,193"
2025-07-03 09:00:00,0,"6,264","15,562"
2025-07-03 08:55:00,0,"6,076","15,127"
2025-07-03 08:50:00,0,"6,067","15,041"
2025-07-03 08:45:00,0,"6,217","15,655"
2025-07-03 08:40:00,0,"6,228","15,176"
2025-07-03 08:35:00,0,"6,134","15,198"
2025-07-03 08:30:00,0,"6,224","14,969"
2025-07-03 08:25:00,0,"6,154","15,151"
2025-07-03 08:20:00,0,"6,355","14,98"
2025-07-03 08:15:00,0,"6,042","15,02"
2025-07-03 08:10:00,0,"6,106","14,675"
2025-07-03 08:05:00,0,"6,518","15,122"
2025-07-03 08:00:00,0,"6,061","15,19"
2025-07-03 07:55:00,0,"5,203","14,856"
2025-07-03 07:50:00,0,"5,172","14,772"
2025-07-03 07:45:00,0,"5,395","14,563"
2025-07-03 07:40:00,0,"5,053","14,693"
2025-07-03 07:35:00,0,"4,799","14,831"
2025-07-03 07:30:00,0,"4,961","14,812"
2025-07-03 07:25:00,0,"5,465","14,822"
2025-07-03 07:20:00,0,"4,846","14,617"
2025-07-03 07:15:00,0,"4,555","14,626"
2025-07-03 07:10:00,0,"4,168","14,828"
2025-07-03 07:05:00,0,"3,892","14,599"
2025-07-03 07:00:00,0,"3,767","14,488"
2025-07-03 06:55:00,0,"3,778","14,477"
2025-07-03 06:50:00,0,"3,617","14,491"
2025-07-03 06:45:00,0,"3,793","14,36"
2025-07-03 06:40:00,0,"3,493","14,172"
2025-07-03 06:35:00,0,"3,449","15,049"
2025-07-03 06:30:00,0,"3,364","14,562"
2025-07-03 06:25:00,0,"3,491","14,407"
2025-07-03 06:20:00,0,"3,588","14,3"
2025-07-03 06:15:00,0,"3,37","14,16"
2025-07-03 06:10:00,0,"3,305","12,466"
2025-07-03 06:05:00,0,"3,27","12,24"
2025-07-03 06:00:00,0,"3,426","12,257"
2025-07-03 05:55:00,0,"3,294","12,134"
2025-07-03 05:50:00,0,"3,252","12,617"
2025-07-03 05:45:00,0,"3,236","11,947"
2025-07-03 05:40:00,0,"3,293","11,971"
2025-07-03 05:35:00,0,"3,232","11,783"
2025-07-03 05:30:00,0,"3,168","12,06"
2025-07-03 05:25:00,0,"3,334","11,906"
2025-07-03 05:20:00,0,"3,427","12,012"
2025-07-03 05:15:00,0,"3,424","11,766"
2025-07-03 05:10:00,0,"3,258","12,03"
2025-07-03 05:05:00,0,"3,272","11,893"
2025-07-03 05:00:00,0,"2,269","12,08"
2025-07-03 04:55:00,0,"2,444","11,72"
2025-07-03 04:50:00,0,"2,038","11,864"
2025-07-03 04:45:00,0,"2,27","12,067"
2025-07-03 04:40:00,0,"2,108","11,878"
2025-07-03 04:35:00,0,"2,022","11,953"
2025-07-03 04:30:00,0,"2,18","11,838"
2025-07-03 04:25:00,0,"2,252","11,924"
2025-07-03 04:20:00,0,"2,034","11,843"
2025-07-03 04:15:00,0,"2,05","12,385"
2025-07-03 04:10:00,0,"2,072","12,01"
2025-07-03 04:05:00,0,"2,009","11,939"
2025-07-03 04:00:00,0,"2,131","12,034"
2025-07-03 03:55:00,0,"1,926","11,92"
2025-07-03 03:50:00,0,"2,029","12,197"
2025-07-03 03:45:00,0,"1,964","12,191"
2025-07-03 03:40:00,0,"2,156","12,011"
2025-07-03 03:35:00,0,"2,054","11,741"
2025-07-03 03:30:00,0,"2,096","12,133"
2025-07-03 03:25:00,0,"2,186","12,018"
2025-07-03 03:20:00,0,"2,144","11,784"
2025-07-03 03:15:00,0,"2,06","11,974"
2025-07-03 03:10:00,0,"2,094","11,972"
2025-07-03 03:05:00,0,"2,18","12,28"
2025-07-03 03:00:00,0,"2,117","12,33"
2025-07-03 02:55:00,0,"2,141","12,318"
2025-07-03 02:50:00,0,"2,17","11,821"
2025-07-03 02:45:00,0,"2,13","12,115"
2025-07-03 02:40:00,0,"2,198","11,694"
2025-07-03 02:35:00,0,"2,149","12,113"
2025-07-03 02:30:00,0,"1,974","11,852"
2025-07-03 02:25:00,0,"1,972","11,999"
2025-07-03 02:20:00,0,"2,094","12,124"
2025-07-03 02:15:00,0,"2,128","11,804"
2025-07-03 02:10:00,0,"2,018","11,987"
2025-07-03 02:05:00,0,"2,087","11,756"
2025-07-03 02:00:00,0,"2,206","12,036"
2025-07-03 01:55:00,0,"2,195","11,989"
2025-07-03 01:50:00,0,"2,08","12,313"
2025-07-03 01:45:00,0,"2,132","11,894"
2025-07-03 01:40:00,0,"2,244","11,832"
2025-07-03 01:35:00,0,"2,25","11,987"
2025-07-03 01:30:00,0,"2,12","11,942"
2025-07-03 01:25:00,0,"2,088","12,113"
2025-07-03 01:20:00,0,"2,107","12,404"
2025-07-03 01:15:00,0,"2,364","14,534"
2025-07-03 01:10:00,0,"2,16","14,567"
2025-07-03 01:05:00,0,"2,261","14,552"
2025-07-03 01:00:00,0,"2,195","14,459"
2025-07-03 00:55:00,0,"2,178","15,034"
2025-07-03 00:50:00,0,"2,066","15,283"
2025-07-03 00:45:00,0,"1,974","14,922"
2025-07-03 00:40:00,0,"1,993","14,881"
2025-07-03 00:35:00,0,"2,114","15,023"
2025-07-03 00:30:00,0,"2,248","14,832"
2025-07-03 00:25:00,0,"2,095","14,824"
2025-07-03 00:20:00,0,"2,005","14,75"
2025-07-03 00:15:00,0,"2,04","15,138"
2025-07-03 00:10:00,0,"2,281","15,09"
2025-07-03 00:05:00,0,"2,077","14,6"
2025-07-03 00:00:00,0,"2,165","14,672"
2025-07-02 23:55:00,0,"2,245","14,948"
2025-07-02 23:50:00,0,"2,483","15,212"
2025-07-02 23:45:00,0,"2,67","14,736"
2025-07-02 23:40:00,0,"3,438","14,922"
2025-07-02 23:35:00,0,"3,408","15,113"
2025-07-02 23:30:00,0,"3,665","15,152"
2025-07-02 23:25:00,0,"3,456","14,874"
2025-07-02 23:20:00,0,"3,427","14,57"
2025-07-02 23:15:00,0,"3,455","14,78"
2025-07-02 23:10:00,0,"3,602","14,909"
2025-07-02 23:05:00,0,"3,749","15,184"
2025-07-02 23:00:00,0,"3,773","14,83"
2025-07-02 22:55:00,0,"4,022","15,004"
2025-07-02 22:50:00,0,"4,183","14,923"
2025-07-02 22:45:00,0,"4,333","14,776"
2025-07-02 22:40:00,0,"4,188","14,886"
2025-07-02 22:35:00,0,"4,319","14,866"
2025-07-02 22:30:00,0,"4,46","15,157"
2025-07-02 22:25:00,0,"4,792","15,078"
2025-07-02 22:20:00,0,"4,668","15,078"
2025-07-02 22:15:00,0,"4,649","14,777"
2025-07-02 22:10:00,0,"4,589","14,807"
2025-07-02 22:05:00,0,"4,8","14,987"
2025-07-02 22:00:00,0,"4,754","15,126"
2025-07-02 21:55:00,0,"5,051","15,4"
2025-07-02 21:50:00,0,"5,011","14,74"
2025-07-02 21:45:00,0,"5,419","15,337"
2025-07-02 21:40:00,0,"5,567","14,996"
2025-07-02 21:35:00,0,"5,395","15,173"
2025-07-02 21:30:00,0,"5,398","15,191"
2025-07-02 21:25:00,0,"5,953","15,222"
2025-07-02 21:20:00,0,"6,336","15,167"
2025-07-02 21:15:00,0,"6,926","15,174"
2025-07-02 21:10:00,0,"7,625","15,15"
2025-07-02 21:05:00,0,"7,692","15,016"
2025-07-02 21:00:00,0,"7,859","15,472"
2025-07-02 20:55:00,0,"8,064","15,458"
2025-07-02 20:50:00,0,"8,236","15,737"
2025-07-02 20:45:00,0,"8,633","15,601"
2025-07-02 20:40:00,0,"8,492","15,752"
2025-07-02 20:35:00,0,"8,555","15,778"
2025-07-02 20:30:00,0,"8,448","15,827"
2025-07-02 20:25:00,0,"8,784","15,521"
2025-07-02 20:20:00,0,"8,666","15,472"
2025-07-02 20:15:00,0,"8,777","15,848"
2025-07-02 20:10:00,0,"8,809","15,836"
2025-07-02 20:05:00,0,"9,258","15,852"
2025-07-02 20:00:00,0,"8,981","16,204"
2025-07-02 19:55:00,0,"9,061","16,594"
2025-07-02 19:50:00,0,"9,094","15,917"
2025-07-02 19:45:00,0,"9,308","16,199"
