Date,Consumption [kW],ECB 225 -  21F [kW],ECB 20F [kW]
2025-04-30 03:25:00,0,"9,331","6,516"
2025-04-30 03:20:00,0,"9,742","6,389"
2025-04-30 03:15:00,0,"10,099","6,236"
2025-04-30 03:10:00,0,"9,689","7,753"
2025-04-30 03:05:00,0,"9,325","9,497"
2025-04-30 03:00:00,0,"9,264","8,808"
2025-04-30 02:55:00,0,"9,506","6,785"
2025-04-30 02:50:00,0,"9,161","6,491"
2025-04-30 02:45:00,0,"9,46","5,701"
2025-04-30 02:40:00,0,"9,443","6,878"
2025-04-30 02:35:00,0,"9,682","6,734"
2025-04-30 02:30:00,0,"9,316","9,16"
2025-04-30 02:25:00,0,"9,589","8,536"
2025-04-30 02:20:00,0,"9,379","5,495"
2025-04-30 02:15:00,0,"9,77","6,47"
2025-04-30 02:10:00,0,"9,336","5,731"
2025-04-30 02:05:00,0,"9,386","6,732"
2025-04-30 02:00:00,0,"9,71","10,417"
2025-04-30 01:55:00,0,"9,257","8,101"
2025-04-30 01:50:00,0,"9,269","6,088"
2025-04-30 01:45:00,0,"9,295","6,108"
2025-04-30 01:40:00,0,"9,198","6,332"
2025-04-30 01:35:00,0,"9,39","6,55"
2025-04-30 01:30:00,0,"9,514","6,78"
2025-04-30 01:25:00,0,"9,499","6,358"
2025-04-30 01:20:00,0,"9,421","6,167"
2025-04-30 01:15:00,0,"9,691","9,228"
2025-04-30 01:10:00,0,"9,598","8,724"
2025-04-30 01:05:00,0,"9,342","8,321"
2025-04-30 01:00:00,0,"9,439","5,502"
2025-04-30 00:55:00,0,"9,514","5,758"
2025-04-30 00:50:00,0,"9,556","7,417"
2025-04-30 00:45:00,0,"9,588","5,664"
2025-04-30 00:40:00,0,"9,217",9
2025-04-30 00:35:00,0,"9,275","8,722"
2025-04-30 00:30:00,0,"9,4","6,443"
2025-04-30 00:25:00,0,"9,259","6,498"
2025-04-30 00:20:00,0,"9,343","6,887"
2025-04-30 00:15:00,0,"9,878","6,658"
2025-04-30 00:10:00,0,"9,833","6,241"
2025-04-30 00:05:00,0,"9,53","6,238"
2025-04-30 00:00:00,0,"9,558","8,19"
2025-04-29 23:55:00,0,"9,63","8,324"
2025-04-29 23:50:00,0,"9,767","9,436"
2025-04-29 23:45:00,0,"10,099","5,983"
2025-04-29 23:40:00,0,"9,716","5,852"
2025-04-29 23:35:00,0,"9,931","6,594"
2025-04-29 23:30:00,0,"9,88","5,512"
2025-04-29 23:25:00,0,"9,953","8,582"
2025-04-29 23:20:00,0,"9,869","9,616"
2025-04-29 23:15:00,0,"9,974","6,565"
2025-04-29 23:10:00,0,"10,141","6,806"
2025-04-29 23:05:00,0,"10,128","6,682"
2025-04-29 23:00:00,0,"9,826","6,472"
2025-04-29 22:55:00,0,"9,366","6,158"
2025-04-29 22:50:00,0,"8,802","6,152"
2025-04-29 22:45:00,0,"8,848","8,927"
2025-04-29 22:40:00,0,"8,689","8,345"
2025-04-29 22:35:00,0,"8,624","8,672"
2025-04-29 22:30:00,0,"8,585","6,029"
2025-04-29 22:25:00,0,"8,651","5,597"
2025-04-29 22:20:00,0,"8,664","7,534"
2025-04-29 22:15:00,0,"8,644","5,689"
2025-04-29 22:10:00,0,"8,663","8,356"
2025-04-29 22:05:00,0,"8,538","10,182"
2025-04-29 22:00:00,0,"8,464","7,02"
2025-04-29 21:55:00,0,"8,58","6,469"
2025-04-29 21:50:00,0,"8,662","6,58"
2025-04-29 21:45:00,0,"8,824","6,29"
2025-04-29 21:40:00,0,"8,594","6,218"
2025-04-29 21:35:00,0,"8,352","6,758"
2025-04-29 21:30:00,0,"8,38","7,64"
2025-04-29 21:25:00,0,"8,318","6,204"
2025-04-29 21:20:00,0,"8,317","8,486"
2025-04-29 21:15:00,0,"8,731","9,494"
2025-04-29 21:10:00,0,"8,812","5,366"
2025-04-29 21:05:00,0,"8,46","7,222"
2025-04-29 21:00:00,0,"8,44","5,537"
2025-04-29 20:55:00,0,"8,856","5,582"
2025-04-29 20:50:00,0,"8,399","7,855"
2025-04-29 20:45:00,0,"8,58","9,629"
2025-04-29 20:40:00,0,"8,586","8,664"
2025-04-29 20:35:00,0,"8,587","6,168"
2025-04-29 20:30:00,0,"8,369","6,088"
2025-04-29 20:25:00,0,"8,309","6,294"
2025-04-29 20:20:00,0,"8,464","6,762"
2025-04-29 20:15:00,0,"8,526","6,83"
2025-04-29 20:10:00,0,"8,57","8,279"
2025-04-29 20:05:00,0,"8,498","10,414"
2025-04-29 20:00:00,0,"8,574","5,531"
2025-04-29 19:55:00,0,"8,462","6,728"
2025-04-29 19:50:00,0,"8,472","5,564"
2025-04-29 19:45:00,0,"8,638","6,115"
2025-04-29 19:40:00,0,"8,54","7,246"
2025-04-29 19:35:00,0,"8,378","6,74"
2025-04-29 19:30:00,0,"8,362","9,776"
2025-04-29 19:25:00,0,"8,298","7,937"
2025-04-29 19:20:00,0,"8,74","5,526"
2025-04-29 19:15:00,0,"8,684","6,775"
2025-04-29 19:10:00,0,"8,993","7,1"
2025-04-29 19:05:00,0,"8,515","6,823"
2025-04-29 19:00:00,0,"8,45","6,276"
2025-04-29 18:55:00,0,"8,454","6,46"
2025-04-29 18:50:00,0,"8,652","8,098"
2025-04-29 18:45:00,0,"8,542","9,722"
2025-04-29 18:40:00,0,"8,648","8,72"
2025-04-29 18:35:00,0,"8,92","6,919"
2025-04-29 18:30:00,0,"8,575","6,194"
2025-04-29 18:25:00,0,"8,594","6,356"
2025-04-29 18:20:00,0,"8,622","6,821"
2025-04-29 18:15:00,0,"8,304","7,439"
2025-04-29 18:10:00,0,"8,412","7,41"
2025-04-29 18:05:00,0,"9,092","10,193"
2025-04-29 18:00:00,0,"10,231","10,235"
2025-04-29 17:55:00,0,"10,88","7,253"
2025-04-29 17:50:00,0,"10,687","7,643"
2025-04-29 17:45:00,0,"11,064","7,754"
2025-04-29 17:40:00,0,"10,88","7,932"
2025-04-29 17:35:00,0,"10,84","8,514"
2025-04-29 17:30:00,0,"11,184","10,439"
2025-04-29 17:25:00,0,"11,154","10,984"
2025-04-29 17:20:00,0,"10,945","8,052"
2025-04-29 17:15:00,0,"10,993","8,129"
2025-04-29 17:10:00,0,"11,114","8,197"
2025-04-29 17:05:00,0,"11,348","10,388"
2025-04-29 17:00:00,0,"11,592","14,929"
2025-04-29 16:55:00,0,"11,14","15,742"
2025-04-29 16:50:00,0,"11,29","14,911"
2025-04-29 16:45:00,0,"11,375","13,004"
2025-04-29 16:40:00,0,"11,317","13,673"
2025-04-29 16:35:00,0,"11,12","13,646"
2025-04-29 16:30:00,0,"11,449","15,328"
2025-04-29 16:25:00,0,"11,498","18,011"
2025-04-29 16:20:00,0,"11,311","18,112"
2025-04-29 16:15:00,0,"11,3","15,905"
2025-04-29 16:10:00,0,"11,149","16,308"
2025-04-29 16:05:00,0,"11,412","16,75"
2025-04-29 16:00:00,0,"11,676","18,16"
2025-04-29 15:55:00,0,"11,261","18,455"
2025-04-29 15:50:00,0,"11,536","19,01"
2025-04-29 15:45:00,0,"11,243","19,14"
2025-04-29 15:40:00,0,"11,282","20,459"
2025-04-29 15:35:00,0,"11,628","20,009"
2025-04-29 15:30:00,0,"11,159","20,364"
2025-04-29 15:25:00,0,"11,02","20,683"
2025-04-29 15:20:00,0,"11,47","20,772"
2025-04-29 15:15:00,0,"11,669","18,108"
2025-04-29 15:10:00,0,"11,779","20,624"
2025-04-29 15:05:00,0,"11,624","20,818"
2025-04-29 15:00:00,0,"11,893","22,894"
2025-04-29 14:55:00,0,"12,238","22,985"
2025-04-29 14:50:00,0,"12,424","19,986"
2025-04-29 14:45:00,0,"11,77","21,205"
2025-04-29 14:40:00,0,"12,354","20,405"
2025-04-29 14:35:00,0,"12,149","21,886"
2025-04-29 14:30:00,0,"12,468","20,556"
2025-04-29 14:25:00,0,"11,922","23,8"
2025-04-29 14:20:00,0,"12,037","20,425"
2025-04-29 14:15:00,0,"12,389","21,886"
2025-04-29 14:10:00,0,"12,509","23,39"
2025-04-29 14:05:00,0,"12,076","22,745"
2025-04-29 14:00:00,0,"12,295","22,717"
2025-04-29 13:55:00,0,"12,079","23,087"
2025-04-29 13:50:00,0,"11,743","21,642"
2025-04-29 13:45:00,0,"11,969","24,635"
2025-04-29 13:40:00,0,"12,197","25,691"
2025-04-29 13:35:00,0,"12,109","22,076"
2025-04-29 13:30:00,0,"12,061","24,384"
2025-04-29 13:25:00,0,"11,573","26,676"
2025-04-29 13:20:00,0,"11,658","21,25"
2025-04-29 13:15:00,0,"11,614","25,658"
2025-04-29 13:10:00,0,"12,392","26,262"
2025-04-29 13:05:00,0,"12,269","25,207"
2025-04-29 13:00:00,0,"12,743","23,096"
2025-04-29 12:55:00,0,"12,996","23,566"
2025-04-29 12:50:00,0,"12,106","21,116"
2025-04-29 12:45:00,0,"12,186","22,061"
2025-04-29 12:40:00,0,"12,508","22,212"
2025-04-29 12:35:00,0,"12,112","23,802"
2025-04-29 12:30:00,0,"11,741","22,687"
2025-04-29 12:25:00,0,"11,741","22,558"
2025-04-29 12:20:00,0,"11,908","21,158"
2025-04-29 12:15:00,0,"12,358","23,174"
2025-04-29 12:10:00,0,"12,404","24,284"
2025-04-29 12:05:00,0,"11,389","23,344"
2025-04-29 12:00:00,0,"11,728","23,604"
2025-04-29 11:55:00,0,"11,64","22,411"
2025-04-29 11:50:00,0,"11,796","22,115"
2025-04-29 11:45:00,0,"12,251","21,494"
2025-04-29 11:40:00,0,"11,758","25,188"
2025-04-29 11:35:00,0,"11,761","25,002"
2025-04-29 11:30:00,0,"12,149","22,753"
2025-04-29 11:25:00,0,"12,145","23,368"
2025-04-29 11:20:00,0,"12,034","22,577"
2025-04-29 11:15:00,0,"12,736","21,716"
2025-04-29 11:10:00,0,"12,359","26,108"
2025-04-29 11:05:00,0,"12,608","22,45"
2025-04-29 11:00:00,0,"12,559","24,535"
2025-04-29 10:55:00,0,"12,356","21,878"
2025-04-29 10:50:00,0,"11,978","21,646"
2025-04-29 10:45:00,0,"12,001","22,439"
2025-04-29 10:40:00,0,"11,734","23,502"
2025-04-29 10:35:00,0,"11,966","24,023"
2025-04-29 10:30:00,0,"11,17","23,036"
2025-04-29 10:25:00,0,"11,273","20,75"
2025-04-29 10:20:00,0,"11,214","23,395"
2025-04-29 10:15:00,0,"11,462","24,397"
2025-04-29 10:10:00,0,"11,838","24,918"
2025-04-29 10:05:00,0,"12,154","21,655"
2025-04-29 10:00:00,0,"11,388","23,82"
2025-04-29 09:55:00,0,"11,452","23,164"
2025-04-29 09:50:00,0,"11,6","24,014"
2025-04-29 09:45:00,0,"11,744","24,594"
2025-04-29 09:40:00,0,"11,467","24,952"
2025-04-29 09:35:00,0,"11,476","21,512"
2025-04-29 09:30:00,0,"11,676","23,682"
2025-04-29 09:25:00,0,"12,696","21,95"
2025-04-29 09:20:00,0,"13,134","24,482"
2025-04-29 09:15:00,0,"12,624","25,979"
2025-04-29 09:10:00,0,"12,485","25,164"
2025-04-29 09:05:00,0,"12,068","22,426"
2025-04-29 09:00:00,0,"12,439","21,962"
2025-04-29 08:55:00,0,"12,191","23,058"
2025-04-29 08:50:00,0,"12,251","23,306"
2025-04-29 08:45:00,0,"12,317","26,04"
2025-04-29 08:40:00,0,"12,148","26,963"
2025-04-29 08:35:00,0,"12,19","25,03"
2025-04-29 08:30:00,0,"12,246","25,254"
2025-04-29 08:25:00,0,"12,283","25,038"
2025-04-29 08:20:00,0,"12,11","23,003"
2025-04-29 08:15:00,0,"12,188","25,172"
2025-04-29 08:10:00,0,"12,427","28,202"
2025-04-29 08:05:00,0,"12,767","23,618"
2025-04-29 08:00:00,0,"12,613","24,888"
2025-04-29 07:55:00,0,"12,434","22,504"
2025-04-29 07:50:00,0,"12,098","24,263"
2025-04-29 07:45:00,0,"11,887","25,47"
2025-04-29 07:40:00,0,"11,747","26,894"
2025-04-29 07:35:00,0,"12,17","26,416"
2025-04-29 07:30:00,0,"12,294","25,022"
2025-04-29 07:25:00,0,"12,235","24,05"
2025-04-29 07:20:00,0,"11,491","20,062"
2025-04-29 07:15:00,0,"11,305","22,836"
2025-04-29 07:10:00,0,"11,285","22,808"
2025-04-29 07:05:00,0,"11,526","23,542"
2025-04-29 07:00:00,0,"11,268","23,34"
2025-04-29 06:55:00,0,"11,597","22,045"
2025-04-29 06:50:00,0,"11,525","20,402"
2025-04-29 06:45:00,0,"11,561","21,896"
2025-04-29 06:40:00,0,"11,299","21,257"
2025-04-29 06:35:00,0,"11,135","24,34"
2025-04-29 06:30:00,0,"11,005","21,514"
2025-04-29 06:25:00,0,"10,724","18,522"
2025-04-29 06:20:00,0,"10,95","19,861"
2025-04-29 06:15:00,0,"10,849","18,2"
2025-04-29 06:10:00,0,"10,841","20,138"
2025-04-29 06:05:00,0,"10,565","23,016"
2025-04-29 06:00:00,0,"10,04","18,374"
2025-04-29 05:55:00,0,"9,848","16,714"
2025-04-29 05:50:00,0,"10,236","16,856"
2025-04-29 05:45:00,0,"10,03","17,736"
2025-04-29 05:40:00,0,"9,512","15,894"
2025-04-29 05:35:00,0,"9,809","20,879"
2025-04-29 05:30:00,0,"9,829","19,73"
2025-04-29 05:25:00,0,"9,589","17,173"
2025-04-29 05:20:00,0,"9,29","17,844"
2025-04-29 05:15:00,0,"9,299","16,256"
2025-04-29 05:10:00,0,"9,323","15,798"
2025-04-29 05:05:00,0,"9,544","19,501"
2025-04-29 05:00:00,0,"9,397","18,853"
2025-04-29 04:55:00,0,"9,763","18,383"
2025-04-29 04:50:00,0,"9,314","16,766"
2025-04-29 04:45:00,0,"9,182","17,242"
2025-04-29 04:40:00,0,"9,23","17,07"
2025-04-29 04:35:00,0,"9,533","10,643"
2025-04-29 04:30:00,0,"9,407","8,903"
2025-04-29 04:25:00,0,"9,472","9,31"
2025-04-29 04:20:00,0,"9,509","5,69"
2025-04-29 04:15:00,0,"9,403","5,73"
2025-04-29 04:10:00,0,"9,334","6,228"
2025-04-29 04:05:00,0,"9,467","9,02"
2025-04-29 04:00:00,0,"9,301","10,379"
2025-04-29 03:55:00,0,"9,299","5,618"
2025-04-29 03:50:00,0,"9,526","5,72"
2025-04-29 03:45:00,0,"9,396","5,662"
2025-04-29 03:40:00,0,"9,432","5,838"
2025-04-29 03:35:00,0,"9,367","8,63"
2025-04-29 03:30:00,0,"9,313","9,43"
2025-04-29 03:25:00,0,"9,306","6,293"
2025-04-29 03:20:00,0,"9,3","6,258"
2025-04-29 03:15:00,0,"9,433","5,862"
2025-04-29 03:10:00,0,"9,276","5,707"
2025-04-29 03:05:00,0,"9,326","13,079"
2025-04-29 03:00:00,0,"9,502","6,088"
2025-04-29 02:55:00,0,"9,437","5,771"
2025-04-29 02:50:00,0,"9,455","6,005"
2025-04-29 02:45:00,0,"9,4","6,176"
2025-04-29 02:40:00,0,"9,886","8,694"
2025-04-29 02:35:00,0,"9,503","8,392"
2025-04-29 02:30:00,0,"9,397","5,752"
2025-04-29 02:25:00,0,"9,397","5,75"
2025-04-29 02:20:00,0,"9,548","5,642"
2025-04-29 02:15:00,0,"9,46","6,859"
2025-04-29 02:10:00,0,"9,449","8,858"
2025-04-29 02:05:00,0,"9,424","8,513"
2025-04-29 02:00:00,0,"9,268","5,773"
2025-04-29 01:55:00,0,"9,264","5,993"
2025-04-29 01:50:00,0,"9,557","5,572"
2025-04-29 01:45:00,0,"9,58","7,262"
2025-04-29 01:40:00,0,"9,328","13,23"
2025-04-29 01:35:00,0,"9,584","5,896"
2025-04-29 01:30:00,0,"9,353","5,875"
2025-04-29 01:25:00,0,"9,295","5,873"
2025-04-29 01:20:00,0,"9,349","6,342"
2025-04-29 01:15:00,0,"9,583","8,519"
2025-04-29 01:10:00,0,"9,31","9,08"
2025-04-29 01:05:00,0,"9,626","5,717"
2025-04-29 01:00:00,0,"9,338","5,735"
2025-04-29 00:55:00,0,"9,481","5,524"
2025-04-29 00:50:00,0,"9,614","7,17"
2025-04-29 00:45:00,0,"9,832","8,79"
2025-04-29 00:40:00,0,"9,446","9,604"
2025-04-29 00:35:00,0,"9,499","5,692"
2025-04-29 00:30:00,0,"9,425","5,995"
2025-04-29 00:25:00,0,"9,426","5,646"
2025-04-29 00:20:00,0,"9,66","7,061"
2025-04-29 00:15:00,0,"9,584","8,744"
2025-04-29 00:10:00,0,"9,462","9,695"
2025-04-29 00:05:00,0,"9,32","5,572"
2025-04-29 00:00:00,0,"9,41","5,833"
2025-04-28 23:55:00,0,"9,372","5,734"
2025-04-28 23:50:00,0,"9,629","7,394"
2025-04-28 23:45:00,0,"9,395","8,935"
2025-04-28 23:40:00,0,"9,544","9,671"
2025-04-28 23:35:00,0,"9,569","5,628"
2025-04-28 23:30:00,0,"9,407","5,863"
2025-04-28 23:25:00,0,"9,445","5,654"
2025-04-28 23:20:00,0,"9,497","9,046"
2025-04-28 23:15:00,0,"9,348","10,786"
2025-04-28 23:10:00,0,"9,53","5,67"
2025-04-28 23:05:00,0,"9,365","5,832"
2025-04-28 23:00:00,0,"9,617","5,774"
2025-04-28 22:55:00,0,"9,616","7,054"
2025-04-28 22:50:00,0,"9,536","9,211"
2025-04-28 22:45:00,0,"9,553","7,121"
2025-04-28 22:40:00,0,"9,98","5,485"
2025-04-28 22:35:00,0,"10,506","5,519"
2025-04-28 22:00:00,0,"10,468","5,635"
2025-04-28 21:55:00,0,"10,588","7,562"
2025-04-28 21:50:00,0,"10,541","8,431"
2025-04-28 21:45:00,0,"10,033","6,478"
2025-04-28 21:40:00,0,"10,13","5,814"
2025-04-28 21:35:00,0,"10,559","6,394"
2025-04-28 21:30:00,0,"10,028","6,497"
2025-04-28 21:25:00,0,"10,211","8,707"
2025-04-28 21:20:00,0,"9,98","8,981"
2025-04-28 21:15:00,0,"10,081","5,616"
2025-04-28 21:10:00,0,"10,026","5,603"
2025-04-28 21:05:00,0,"10,194","5,515"
2025-04-28 21:00:00,0,"10,154","8,677"
2025-04-28 20:55:00,0,"10,123","9,182"
2025-04-28 20:50:00,0,"9,913","5,641"
2025-04-28 20:45:00,0,"9,926","5,65"
2025-04-28 20:40:00,0,"9,959","5,749"
2025-04-28 20:35:00,0,"9,992","5,765"
2025-04-28 20:30:00,0,"10,259","8,82"
2025-04-28 20:25:00,0,"10,699","8,099"
2025-04-28 20:20:00,0,"10,356","5,664"
2025-04-28 20:15:00,0,"10,354","5,552"
2025-04-28 20:10:00,0,"10,236","5,495"
2025-04-28 20:05:00,0,"10,22","6,064"
2025-04-28 20:00:00,0,"10,524","9,077"
2025-04-28 19:55:00,0,"10,37","5,743"
2025-04-28 19:50:00,0,"10,106","5,617"
2025-04-28 19:45:00,0,"10,63","5,714"
2025-04-28 19:40:00,0,"10,847","6,21"
2025-04-28 19:35:00,0,"10,835","9,515"
2025-04-28 19:30:00,0,"11,406","8,677"
2025-04-28 19:25:00,0,"10,999","5,574"
2025-04-28 19:20:00,0,"11,017","5,652"
2025-04-28 19:15:00,0,"10,901","5,976"
2025-04-28 19:10:00,0,"10,94","8,818"
2025-04-28 19:05:00,0,"10,88","12,738"
2025-04-28 19:00:00,0,"11,304","5,712"
2025-04-28 18:55:00,0,"11,268","5,688"
2025-04-28 18:50:00,0,"11,047","5,749"
2025-04-28 18:45:00,0,"11,083","7,156"
2025-04-28 18:40:00,0,"11,147","8,822"
2025-04-28 18:35:00,0,"11,231","9,924"
2025-04-28 18:30:00,0,"11,218","5,662"
2025-04-28 18:25:00,0,"11,044","5,814"
2025-04-28 18:20:00,0,"11,382","5,591"
2025-04-28 18:15:00,0,"11,053","8,566"
2025-04-28 18:10:00,0,"11,063","8,512"
2025-04-28 18:05:00,0,"11,084","5,869"
2025-04-28 18:00:00,0,"11,616","5,608"
2025-04-28 17:55:00,0,"11,454","5,699"
2025-04-28 17:50:00,0,"11,154","5,845"
2025-04-28 17:45:00,0,"11,486","9,114"
2025-04-28 17:40:00,0,"11,117","6,944"
2025-04-28 17:35:00,0,"11,084","5,562"
2025-04-28 17:30:00,0,"11,146","5,792"
2025-04-28 17:25:00,0,"11,444","5,839"
2025-04-28 17:20:00,0,"11,55","11,437"
2025-04-28 17:15:00,0,"12,1","6,593"
2025-04-28 17:10:00,0,"12,049","5,968"
2025-04-28 17:05:00,0,"11,496","6,276"
2025-04-28 17:00:00,0,"11,876","5,957"
2025-04-28 16:55:00,0,"11,852","12,502"
2025-04-28 16:50:00,0,"11,597","14,327"
2025-04-28 16:45:00,0,"11,575","5,926"
2025-04-28 16:40:00,0,"11,653","6,767"
2025-04-28 16:35:00,0,"11,897","9,926"
2025-04-28 16:30:00,0,"11,542","16,638"
2025-04-28 16:25:00,0,"11,693","16,661"
2025-04-28 16:20:00,0,"11,39","13,103"
2025-04-28 16:15:00,0,"11,286","13,385"
2025-04-28 16:10:00,0,"11,538","14,474"
2025-04-28 16:05:00,0,"11,561","16,426"
2025-04-28 16:00:00,0,"11,502","14,808"
2025-04-28 15:55:00,0,"11,507","15,187"
2025-04-28 15:50:00,0,"11,339","14,86"
2025-04-28 15:45:00,0,"11,392","15,035"
2025-04-28 15:40:00,0,"11,792","19,897"
2025-04-28 15:35:00,0,"11,617","22,184"
2025-04-28 15:30:00,0,"11,645","16,337"
2025-04-28 15:25:00,0,"11,743","15,54"
2025-04-28 15:20:00,0,"11,339","17,359"
2025-04-28 15:15:00,0,"11,154","16,739"
2025-04-28 15:10:00,0,"11,11","15,691"
2025-04-28 15:05:00,0,"11,257","16,886"
2025-04-28 15:00:00,0,"11,773","17,096"
2025-04-28 14:55:00,0,"11,542","19,978"
2025-04-28 14:50:00,0,"11,668","21,037"
2025-04-28 14:45:00,0,"11,008","21,532"
2025-04-28 14:40:00,0,"11,274","17,754"
2025-04-28 14:35:00,0,"11,743","19,37"
2025-04-28 14:30:00,0,"11,626","20,513"
2025-04-28 14:25:00,0,"12,032","21,325"
2025-04-28 14:20:00,0,"12,172","20,819"
2025-04-28 14:15:00,0,"11,878","20,646"
2025-04-28 14:10:00,0,"11,885","20,664"
2025-04-28 14:05:00,0,"11,923","19,752"
2025-04-28 14:00:00,0,"12,138","22,979"
2025-04-28 13:55:00,0,"12,325","21,614"
2025-04-28 13:50:00,0,"13,693","21,276"
2025-04-28 13:45:00,0,"13,662","23,406"
2025-04-28 13:40:00,0,"13,597","22,152"
2025-04-28 13:35:00,0,"13,997","22,29"
2025-04-28 13:30:00,0,"13,769","23,268"
2025-04-28 13:25:00,0,"13,754","21,618"
2025-04-28 13:20:00,0,"14,455","20,576"
2025-04-28 13:15:00,0,"13,648","20,536"
2025-04-28 13:10:00,0,"13,193","23,282"
2025-04-28 13:05:00,0,"10,9","23,134"
2025-04-28 13:00:00,0,"11,15","20,872"
2025-04-28 12:55:00,0,"10,974","19,918"
2025-04-28 12:50:00,0,"10,799","22,382"
2025-04-28 12:45:00,0,"10,694","22,94"
2025-04-28 12:40:00,0,"10,86","25,75"
2025-04-28 12:35:00,0,"11,196","23,381"
2025-04-28 12:30:00,0,"10,535","21,773"
2025-04-28 12:25:00,0,"10,79","21,446"
2025-04-28 12:20:00,0,"11,022","20,87"
2025-04-28 12:15:00,0,"10,955","21,776"
2025-04-28 12:10:00,0,"10,878","23,35"
2025-04-28 12:05:00,0,"10,543","20,726"
2025-04-28 12:00:00,0,"10,372","23,341"
2025-04-28 11:55:00,0,"10,808","20,388"
2025-04-28 11:50:00,0,"10,793","19,912"
2025-04-28 11:45:00,0,"10,426","24,787"
2025-04-28 11:40:00,0,"10,482","19,987"
2025-04-28 11:35:00,0,"10,295","20,304"
2025-04-28 11:30:00,0,"10,552","19,781"
2025-04-28 11:25:00,0,"10,765","21,326"
2025-04-28 11:20:00,0,"10,452","23,575"
2025-04-28 11:15:00,0,"10,873","21,622"
2025-04-28 11:10:00,0,"11,245","20,866"
2025-04-28 11:05:00,0,"12,282","19,109"
2025-04-28 11:00:00,0,"11,365","20,755"
2025-04-28 10:55:00,0,"10,46","23,44"
2025-04-28 10:50:00,0,"10,466","21,866"
2025-04-28 10:45:00,0,"10,385","19,567"
2025-04-28 10:40:00,0,"10,384","19,812"
2025-04-28 10:35:00,0,"10,763","21,463"
2025-04-28 10:30:00,0,"11,852","24,164"
2025-04-28 10:25:00,0,"11,64","22,307"
2025-04-28 10:20:00,0,"11,374","22,715"
2025-04-28 10:15:00,0,"10,938","23,231"
2025-04-28 10:10:00,0,"10,813","21,341"
2025-04-28 10:05:00,0,"10,517","25,223"
2025-04-28 10:00:00,0,"11,39","23,742"
2025-04-28 09:55:00,0,"11,687","23,288"
2025-04-28 09:50:00,0,"10,932","26,298"
2025-04-28 09:45:00,0,"10,794","21,524"
2025-04-28 09:40:00,0,"10,795","23,652"
2025-04-28 09:35:00,0,"10,778","23,683"
2025-04-28 09:30:00,0,"11,215","22,416"
2025-04-28 09:25:00,0,"10,986","20,018"
2025-04-28 09:20:00,0,"10,84","21,437"
2025-04-28 09:15:00,0,"11,052","24,294"
2025-04-28 09:10:00,0,"10,872","20,376"
2025-04-28 09:05:00,0,"10,585","20,726"
2025-04-28 09:00:00,0,"10,376","22,823"
2025-04-28 08:55:00,0,"10,314","21,295"
2025-04-28 08:50:00,0,"10,961","22,742"
2025-04-28 08:45:00,0,"10,998","23,497"
2025-04-28 08:40:00,0,"10,742","23,471"
2025-04-28 08:35:00,0,"10,429","21,396"
2025-04-28 08:30:00,0,"10,199","22,483"
2025-04-28 08:25:00,0,"10,331","20,228"
2025-04-28 08:20:00,0,"10,39","23,232"
2025-04-28 08:15:00,0,"10,685","20,581"
2025-04-28 08:10:00,0,"9,991","22,574"
2025-04-28 08:05:00,0,"9,596","24,524"
2025-04-28 08:00:00,0,"9,94","25,621"
2025-04-28 07:55:00,0,"10,322","23,954"
2025-04-28 07:50:00,0,"9,472","23,083"
2025-04-28 07:45:00,0,"9,368","23,135"
2025-04-28 07:40:00,0,"9,698","24,984"
2025-04-28 07:35:00,0,"9,421","21,48"
2025-04-28 07:30:00,0,"9,288","22,537"
2025-04-28 07:25:00,0,"9,655","20,255"
2025-04-28 07:20:00,0,"9,436","20,894"
2025-04-28 07:15:00,0,"9,222","22,962"
2025-04-28 07:10:00,0,"9,893","23,984"
2025-04-28 07:05:00,0,"9,599","23,471"
2025-04-28 07:00:00,0,"9,811","23,346"
2025-04-28 06:55:00,0,"10,003","21,684"
2025-04-28 06:50:00,0,"9,485","21,294"
2025-04-28 06:45:00,0,"9,655","22,799"
2025-04-28 06:40:00,0,"8,76","23,694"
2025-04-28 06:35:00,0,"7,031","22,189"
2025-04-28 06:30:00,0,"7,16","22,01"
2025-04-28 06:25:00,0,"7,165","21,144"
2025-04-28 06:20:00,0,"7,229","23,011"
2025-04-28 06:15:00,0,"6,322","19,93"
2025-04-28 06:10:00,0,"5,828","21,132"
2025-04-28 06:05:00,0,"5,849","19,728"
2025-04-28 06:00:00,0,"6,062","20,488"
2025-04-28 05:55:00,0,"6,1","18,728"
2025-04-28 05:50:00,0,"5,966","19,267"
2025-04-28 05:45:00,0,"5,912","19,466"
2025-04-28 05:40:00,0,"5,802","17,897"
2025-04-28 05:35:00,0,"5,281","17,496"
2025-04-28 05:30:00,0,"5,053","17,933"
2025-04-28 05:25:00,0,"5,273","19,328"
2025-04-28 05:20:00,0,"4,974","20,7"
2025-04-28 05:15:00,0,"4,919","21,54"
2025-04-28 05:10:00,0,"4,943","16,745"
2025-04-28 05:05:00,0,"4,939","16,87"
2025-04-28 05:00:00,0,"5,05","17,377"
2025-04-28 04:55:00,0,"5,03","19,044"
2025-04-28 04:50:00,0,"5,063","20,369"
2025-04-28 04:45:00,0,"4,816","14,952"
2025-04-28 04:40:00,0,"4,744","7,878"
2025-04-28 04:35:00,0,"4,34","5,533"
2025-04-28 04:30:00,0,"4,441","10,516"
